likes,shares,comments,views,watch_time_sec,caption_length,hashtags,posting_hour,creator_followers,popularity_score
110829,43797,6808,949514,57.89,178,5,17,811122,80.64
7451,272,350,75958,75.34,159,15,20,1802411,34.19
13068,4557,1820,68988,106.52,170,3,10,8433771,100.0
10764,2774,928,85156,64.73,46,6,9,4426555,72.5
7357,2553,303,46047,49.31,102,13,21,7349541,97.26
157276,77251,23543,625446,6.83,14,3,16,6631697,100.0
121195,31891,6942,600725,9.06,182,4,22,449706,100.0
46232,2403,9023,217555,23.28,137,14,6,6139808,86.98
9463,2185,1384,213820,48.05,105,0,20,1282548,28.73
83800,18344,5343,659051,94.38,67,8,11,5996058,68.78
99215,41167,14624,825083,14.79,65,14,0,3441581,88.72
147364,35773,1694,824691,25.04,180,3,2,4105661,83.16
30134,1922,1392,104732,21.69,193,3,1,7396347,88.03
77428,18341,3251,449727,103.98,196,7,12,3529384,91.04
1818,98,229,22884,48.17,152,4,13,8948127,32.49
22350,10434,423,518217,96.5,178,0,11,5342196,39.02
102226,24393,3679,375744,103.78,123,19,10,3004803,100.0
61775,12620,5553,244499,106.46,64,14,21,5006864,100.0
18389,7981,2204,732500,101.91,66,16,23,4500820,28.36
137857,43658,18442,627438,102.84,48,6,14,2810249,100.0
25178,12097,4734,739832,57.23,61,18,12,6238304,33.68
40664,7110,6863,369471,24.46,159,13,3,1182066,57.63
34632,5736,350,248532,29.23,87,16,12,1035668,54.93
16434,4987,2900,65916,52.67,109,4,12,343148,100.0
58091,28969,6289,594557,115.91,177,7,16,6592324,87.79
107594,35518,9261,538643,101.34,145,8,15,9687184,100.0
123565,17676,7367,980631,72.5,38,14,22,853380,56.11
20168,7982,3548,173208,5.05,187,10,16,29099,85.24
171061,41390,14286,824702,79.62,22,6,6,9774604,100.0
22392,8863,1353,546723,28.65,98,18,5,3357894,29.12
211686,30889,40874,934665,83.73,82,9,17,4761094,100.0
42787,20149,8266,180178,21.65,165,3,19,3037739,100.0
111127,50076,17700,525640,89.24,180,16,20,7433773,100.0
16140,679,2707,92400,66.85,189,13,10,4707425,70.94
31363,1947,2445,288746,106.47,135,6,3,3477902,45.46
51343,14645,8546,188443,28.69,87,17,22,336084,100.0
128210,15521,11819,557256,53.56,147,4,11,5757553,95.13
213746,4723,22856,784649,109.58,68,9,11,5334580,93.31
65772,22542,10313,493763,110.57,80,7,21,734149,99.02
141137,49811,17092,866688,36.84,32,8,14,1189137,100.0
194399,43659,14832,728100,92.38,76,2,6,7188722,100.0
55623,10881,9536,361410,57.76,185,16,14,2768676,86.45
58556,1277,9441,511715,37.95,6,7,1,6055709,43.01
256385,5277,25216,964538,26.43,100,0,9,2199378,80.88
125592,25245,16643,813826,71.35,34,9,22,9711826,84.36
5994,1604,1013,55343,79.95,167,16,18,9935935,72.37
186179,71778,12548,704788,48.52,14,5,20,1121764,100.0
4580,606,850,202163,109.89,10,10,8,8286413,21.67
157565,20790,14664,542221,54.79,113,0,23,2796547,100.0
177524,29753,1465,634611,66.96,186,20,11,2834119,100.0
12806,486,2069,48149,75.08,146,3,17,593990,100.0
27183,3462,4169,144644,56.58,121,16,14,1847672,88.79
59641,4478,6097,892413,59.97,190,3,1,7037900,29.51
161232,69701,14300,547688,97.72,114,0,8,7683031,100.0
29673,7801,3095,162256,112.65,103,10,22,442286,100.0
4238,472,843,123544,74.4,17,3,9,5158716,23.24
8153,2395,890,28420,88.14,140,18,4,8623625,100.0
6638,465,500,97951,2.63,22,9,11,4695592,22.39
133746,61295,14188,545677,32.35,94,19,5,9060147,100.0
17911,6790,999,71051,74.86,126,17,7,8866408,100.0
133719,9766,10499,460046,113.42,106,2,15,4788250,100.0
75342,23128,9059,286849,7.39,180,15,17,7426690,100.0
105012,13073,15772,617042,11.45,162,2,16,7720714,75.54
4208,1106,176,72535,76.61,196,6,22,4500100,36.33
64130,11766,7483,705063,96.81,133,7,16,1195302,52.52
14808,6199,1073,368430,7.71,43,9,11,2217764,27.82
5627,767,1077,60852,105.46,194,3,0,1527990,54.92
62601,19374,9401,417485,5.51,199,10,14,8708478,93.84
2203,544,105,139190,2.49,28,19,9,4070841,7.89
102886,34152,15867,884380,54.8,123,7,6,8165020,80.82
12217,1448,1744,174210,108.61,97,11,0,4610939,40.71
97785,22381,14037,535387,56.09,116,7,16,794574,100.0
3945,435,575,19651,10.69,136,9,16,7272675,85.3
244911,69557,45305,978972,109.53,184,9,15,656861,100.0
123816,57858,2303,831781,72.17,194,10,0,9515049,100.0
22107,10072,621,147585,79.05,125,2,19,833242,100.0
72335,6221,7401,481722,76.36,95,16,11,7619005,62.1
83063,27905,7125,491700,81.68,107,1,7,7828434,100.0
84982,40257,5989,552965,42.7,145,13,23,9243419,100.0
12444,4366,503,566749,22.92,100,13,23,853998,15.05
83407,14243,11308,920824,81.13,117,8,21,1036899,50.91
30701,11956,640,742743,117.97,184,11,10,835721,36.81
146262,7636,1958,497902,64.45,166,1,8,5148487,83.48
69807,33228,3365,515869,80.93,170,10,14,3878577,100.0
47432,7725,5657,494962,68.62,170,3,21,7726456,50.21
7353,1865,141,632873,24.95,8,16,13,2315669,7.93
69065,24751,3846,292561,81.16,66,0,1,73260,100.0
108568,52076,4244,891594,104.62,9,5,8,811632,96.79
30259,10995,4799,243357,27.99,94,16,20,3430094,87.64
60308,2135,5227,556710,70.52,197,10,9,2854530,39.59
168469,46641,11059,775279,51.75,121,6,11,5544550,100.0
265660,101078,52149,959617,90.52,116,6,11,9887120,100.0
83383,33745,2555,457490,101.61,19,20,7,1556486,100.0
61066,3141,11253,889175,2.62,39,19,12,8809762,27.02
221111,15060,3212,763285,76.85,114,3,17,5411242,88.51
124443,31168,5817,472958,65.5,171,4,5,7752540,100.0
68457,9226,8201,422780,108.47,27,7,16,7433192,79.6
21155,6918,3445,72717,92.14,98,11,23,1493501,100.0
99610,43951,19614,931573,77.88,139,0,12,758507,92.14
67771,14488,6345,358734,72.21,71,20,19,3051724,98.66
2859,233,125,10967,8.4,142,17,23,5143710,82.76
103406,8082,14484,820281,103.06,58,9,11,5524404,58.61
159020,18799,16367,572853,8.7,161,13,19,9254915,100.0
5017,110,868,30585,49.27,45,8,11,8285188,62.61
119964,5472,15777,981642,61.77,30,15,1,3727484,48.25
36781,17405,1687,434774,108.38,7,13,11,1794795,70.7
47560,4099,8337,701849,22.45,17,18,5,9073351,30.55
165694,67418,26234,623565,35.44,151,20,6,7486464,100.0
15791,2101,972,380704,118.44,72,3,18,5970534,27.57
124882,5949,10607,918843,34.56,103,9,9,7017800,45.77
2894,135,517,28020,110.56,137,4,18,8415358,50.37
203563,64486,16346,880950,6.6,56,6,18,7515635,100.0
167409,5987,33358,666251,105.7,112,19,9,1322756,100.0
9878,4255,1006,81147,20.9,39,14,2,2858314,88.17
92055,42613,4430,653052,36.42,178,3,13,759878,100.0
149874,44777,25652,638461,94.88,69,19,14,3287373,100.0
80751,33485,11236,325229,56.96,79,16,0,1986840,100.0
84165,31034,12711,344825,61.96,30,17,19,9403134,100.0
7149,1813,474,393753,3.52,82,18,7,423334,9.49
163305,30598,26082,641917,37.77,94,14,2,3488663,100.0
112497,54777,3054,796524,82.9,43,18,4,1438254,100.0
21137,9526,1207,90573,4.9,48,16,4,681647,100.0
31851,6554,4911,552063,60.54,19,11,4,5262801,36.14
134251,46017,7344,539779,34.41,117,1,9,3861742,100.0
65387,3596,4868,493562,39.65,108,15,11,5659865,45.14
32273,2003,2992,213200,48.4,61,7,5,7737471,55.03
15805,3121,2866,886933,65.07,147,4,1,2628751,16.01
52301,24009,6663,584711,47.65,171,19,1,9819196,72.26
135046,1452,17814,629676,99.19,38,4,1,3446581,76.34
247312,25837,13697,923662,38.09,185,7,16,1173104,96.45
100511,26027,8060,698808,50.24,31,19,9,6487072,79.69
12029,4118,626,61591,31.23,6,9,23,8170568,100.0
9364,3328,1122,91209,64.8,76,0,23,3230845,72.73
43432,12196,3622,490109,17.15,44,12,4,1207257,49.87
13204,2053,1462,44574,54.86,62,4,12,8954495,100.0
6039,2600,469,22478,5.61,17,10,12,4671226,100.0
62552,27432,6139,215859,67.28,59,20,8,9924359,100.0
37951,11411,5584,347470,109.9,166,15,5,440077,77.73
134888,9472,14196,685202,78.47,85,8,0,2961405,76.58
37746,5953,5552,195881,74.74,14,10,7,3214710,97.66
85084,8936,16874,316795,85.26,81,17,13,551643,100.0
35798,16334,7030,593244,81.08,170,19,12,3290113,56.6
235160,97572,36863,852904,28.76,138,10,11,678542,100.0
93251,15757,16266,319866,61.71,173,11,14,3697420,100.0
5557,1566,718,310679,65.27,57,0,5,1901736,16.88
92130,8832,2205,538634,33.82,166,20,17,7783007,57.06
163754,43660,10965,856330,44.61,26,17,5,30932,100.0
237664,56268,37492,882370,2.72,64,12,7,1046768,100.0
80357,13421,13566,661802,97.62,73,2,18,7314749,69.7
18492,1790,2672,177705,93.7,159,14,22,8117821,51.53
37779,1727,7083,521649,33.51,169,0,8,2515053,31.33
98423,9829,2421,513487,34.15,92,13,10,3120211,64.43
125052,44813,3842,680522,70.65,150,1,2,2510962,100.0
28097,9258,3012,414529,22.79,129,10,2,9146616,43.62
17998,5699,1694,113159,32.71,170,18,2,1002249,96.67
56704,13241,7249,507893,29.84,79,14,4,7795395,62.09
76934,4300,6636,260840,59.81,149,7,4,1258333,100.0
42426,16285,2056,224657,74.84,79,12,0,9202836,100.0
154833,3394,27833,593572,33.37,102,14,23,252974,96.39
33948,11489,887,189174,72.23,67,1,18,7848001,100.0
23730,11121,149,502358,111.28,186,11,10,1856091,42.94
21532,847,3161,312724,103.98,78,7,8,2059587,34.46
141964,59910,9651,992893,111.03,44,13,12,7566089,100.0
76632,37624,3484,335304,43.57,176,14,6,6508883,100.0
65929,30043,6462,894271,91.36,56,3,17,8320453,62.9
8769,1054,1352,602419,74.96,143,4,3,9493531,13.84
147455,58930,27438,782274,60.08,40,2,17,5919261,100.0
98634,9847,9522,417014,37.63,134,20,13,2369772,91.81
46790,9896,6949,162119,104.06,173,17,17,3135906,100.0
47346,18607,952,953904,117.51,187,13,20,5125120,41.93
84472,16034,10220,480053,15.01,68,15,19,7590305,86.06
16898,5927,484,121955,75.97,36,7,13,6455081,86.88
237218,117445,3113,990741,100.28,126,20,6,4358726,100.0
169861,33455,33565,955635,58.84,84,6,4,9414012,100.0
69794,28859,7726,711439,22.88,113,4,14,4552571,70.62
94591,26117,5466,564738,73.2,38,2,17,2028997,94.32
25929,11166,2323,152396,115.67,159,10,1,2947605,100.0
6948,2452,665,53600,63.26,27,3,14,8333393,87.3
112904,20266,7537,679215,46.44,144,0,8,4414904,76.05
36650,11616,6047,157868,86.38,115,13,10,2832436,100.0
6374,2637,43,191554,62.78,34,10,14,3601011,26.87
70010,6865,9298,937484,5.4,40,11,3,9116374,30.24
239761,36236,46816,900268,70.94,63,12,12,7218145,100.0
30475,11465,441,436998,43.92,161,19,2,2606937,45.33
168091,9141,6516,566771,57.22,194,20,16,6037381,89.79
34629,9325,1780,252976,72.21,172,16,0,7830079,76.74
74505,15113,819,781314,85.86,91,10,0,4137423,47.79
11104,3904,359,290075,10.75,16,19,20,6195475,23.12
126489,24643,18941,931007,118.42,50,13,4,7476447,80.74
63116,26553,5278,306859,15.58,145,15,2,9921764,100.0
168719,81642,18840,596275,18.68,129,4,11,3133183,100.0
46714,2951,6075,344126,108.54,71,15,1,9849465,59.82
253741,81362,35625,849137,41.61,125,6,14,6735804,100.0
10068,4458,1627,776576,89.22,64,11,19,2947465,18.83
74021,13681,2398,613488,81.64,10,6,11,3516118,57.53
52541,20904,2075,228563,42.2,88,4,16,6714295,100.0
24768,8816,4063,216630,2.09,117,16,9,1596275,77.84
58543,24472,6059,847578,103.53,107,9,1,1999338,58.4
13415,5079,662,155001,64.51,39,16,15,4914103,59.73
139413,5146,1261,606770,94.24,24,2,10,2550097,65.42
86791,28809,17346,710511,38.69,112,8,0,1189937,87.16
4048,572,133,77256,3.85,128,4,11,3009418,19.56
145847,15223,24590,772077,107.26,182,18,8,4338261,92.11
36482,13388,4111,264592,66.09,143,10,7,5083418,96.44
235844,46326,33348,922624,62.28,32,0,20,7561333,100.0
15425,6899,107,869156,8.02,22,20,22,2061703,12.38
16768,2415,1887,721528,77.3,198,12,0,7110925,17.69
61046,26367,8475,308300,28.74,40,0,12,8112696,100.0
147809,65218,6174,972714,15.9,89,19,19,6179514,100.0
262502,29618,8704,988141,46.95,193,3,16,2341967,94.41
160438,34349,18920,789702,3.97,43,7,11,2589684,100.0
83592,17579,12157,292785,8.35,148,6,6,8102723,100.0
53150,1932,1416,644597,53.02,101,13,19,7516007,26.44
44117,13826,2554,634282,108.85,114,11,17,5210926,49.61
45941,15843,3612,727072,88.22,142,12,9,3760993,46.98
89238,9850,6726,354305,95.34,110,10,21,4755011,100.0
61219,7820,2037,725782,80.74,127,20,11,19921,37.82
24237,5121,3380,252839,53.76,68,7,23,4219811,54.83
56824,14706,9303,390753,104.48,66,8,18,6918868,95.02
144182,38352,7333,726441,43.13,128,15,14,2084915,100.0
11304,5087,1973,581099,16.59,120,10,3,8057956,16.85
41215,12431,410,848767,48.98,104,19,6,5330779,29.62
33262,3552,630,525869,49.45,141,13,5,2865229,25.25
127513,18406,18531,641479,103.72,98,11,4,205379,100.0
73700,34515,12323,474878,63.76,157,15,21,9350431,100.0
56707,26143,2030,439339,46.43,63,9,23,2148938,93.43
137812,32455,10825,773621,33.14,88,16,1,1959399,91.39
216640,64051,23546,756033,55.97,134,16,20,4850815,100.0
6311,2453,750,570225,106.11,101,8,13,699246,18.11
102069,46823,9574,441444,93.91,70,1,7,5854659,100.0
24621,10710,4438,85107,6.71,155,12,10,9790183,100.0
67660,957,10858,384380,70.08,39,5,21,8696253,65.89
64384,7333,10117,292325,11.66,138,13,13,8871914,96.26
133269,6370,19504,888852,28.82,136,10,20,7457037,56.49
13173,4020,1523,49729,29.39,190,6,7,2536482,100.0
158458,4759,9575,573825,38.03,137,12,2,8639040,79.84
38220,2106,6078,128372,40.81,169,13,7,2765614,100.0
94071,1759,10838,413659,80.67,118,18,20,2952319,77.45
106100,4006,21097,690667,103.15,119,20,12,7001715,69.75
39547,3804,7051,328781,39.3,190,17,23,1306481,55.64
121748,11549,5787,620095,102.79,96,11,19,5075558,75.17
39913,4142,5547,222177,119.45,79,9,21,9173926,85.24
157460,23940,1847,888701,80.32,52,0,7,9596317,71.96
110147,54621,10679,377304,56.85,29,11,15,4305905,100.0
1138,406,67,89901,73.69,78,19,12,9498916,14.98
47405,952,1967,866014,37.47,103,15,18,2270037,17.5
98519,23301,3568,357520,18.5,39,7,11,1851171,100.0
136668,24051,6694,799412,32.49,168,8,6,2551142,73.81
91733,11723,2128,388989,99.61,81,2,19,4013284,91.37
54945,21983,3661,231340,77.77,76,19,0,3184698,100.0
30076,10008,5578,176612,106.87,14,15,12,580081,100.0
85583,24723,9621,607023,26.19,28,8,4,5034276,83.43
12483,402,1291,45721,25.99,194,13,0,908065,87.17
21181,7062,2532,199400,77.46,51,5,2,6605945,73.93
82188,12658,4062,317790,107.24,177,6,10,6224460,100.0
20482,8666,2475,911903,40.65,8,14,7,4141111,20.1
48772,15199,9097,975192,42.54,130,5,4,4597062,36.84
166745,78543,25752,938722,11.14,167,13,21,7167706,100.0
11724,528,578,69158,78.5,30,1,12,4182092,55.66
16084,6678,1988,444886,107.24,96,2,0,2180228,36.32
243355,12760,9023,903691,108.3,185,1,2,2398833,86.3
184100,19548,14074,723906,79.54,126,5,11,7495584,100.0
16029,5989,2895,214433,26.5,47,19,16,9000267,55.65
48670,14292,5392,477856,111.39,176,8,9,1952990,69.88
52452,25471,4052,848971,30.36,113,1,11,9494899,48.97
928,238,177,44440,9.22,80,1,19,5493232,13.44
220944,48150,19199,795231,39.15,78,0,9,5794813,100.0
144969,19971,18590,756618,12.76,49,15,20,5715585,84.42
18843,6814,1655,595783,37.13,163,5,17,7218665,23.56
28532,7390,1878,147586,76.81,70,20,7,3513243,100.0
99671,24862,10182,648691,71.7,44,8,7,158916,88.0
19369,8328,1077,321364,74.2,81,18,8,2867052,47.9
27741,2367,239,95867,13.51,169,13,12,7082365,85.78
16245,509,251,185476,74.78,144,17,0,4083636,28.75
184699,60910,14820,763617,117.14,73,12,19,97785,100.0
74712,10909,12486,355757,106.62,123,19,11,3383838,100.0
42656,10280,3988,241534,9.4,199,3,11,6331161,91.21
93161,2642,12783,402917,6.46,42,19,12,3257338,77.24
68116,23478,4409,247360,109.68,100,9,16,6962437,100.0
1662,46,251,88392,92.47,188,6,19,1549269,15.66
83229,14470,2449,398877,104.32,45,13,11,4402699,93.05
48410,23815,5430,320394,114.83,85,11,23,9029472,100.0
35122,5759,4812,642661,89.1,191,12,5,9829075,34.42
30426,13773,3289,370544,43.6,193,8,4,306248,64.61
120206,59839,23892,461616,56.23,199,3,13,4877745,100.0
270440,56559,1466,920016,100.58,136,0,16,576828,100.0
132844,49065,22770,641590,37.1,195,9,10,8667502,100.0
1459,353,260,34818,15.03,39,8,12,1198032,25.62
95175,36974,6122,351507,16.49,9,13,4,4193306,100.0
16126,1138,940,91786,91.33,155,16,22,6608082,64.35
12103,2337,487,425120,44.1,199,9,5,3158766,16.46
41549,18180,5760,308071,98.11,96,2,10,9547985,100.0
8014,3805,1091,47775,35.94,192,2,21,9116328,100.0
83795,34025,10135,593271,83.14,155,0,3,3666116,100.0
102756,40552,1402,595595,29.54,121,19,20,3657679,100.0
109376,4127,13737,424059,69.05,54,2,3,9735634,92.52
128274,46727,14458,771820,86.08,68,15,6,5186116,100.0
96916,20887,13994,392555,32.11,104,7,21,5629289,100.0
76,15,10,751,102.99,92,10,12,283684,60.43
45789,534,6961,486388,81.75,160,5,1,1259530,38.83
220924,97667,5847,894685,106.59,88,5,23,4370306,100.0
61339,3225,11733,906162,2.89,30,6,20,712572,27.1
94108,31552,7550,670197,2.81,155,20,21,8443707,83.89
113189,22431,8225,868352,8.31,104,2,13,2260293,59.84
33998,803,3636,193814,94.82,126,2,13,257202,62.78
232743,45406,6684,797238,11.45,18,10,17,508546,100.0
65605,7972,8821,223548,117.84,25,14,10,2662757,100.0
70126,16942,5765,755250,74.93,129,16,8,8922999,54.22
19047,5502,2783,142312,26.58,193,5,10,9399542,82.75
250087,95448,6908,844624,61.25,83,5,3,6637079,100.0
72280,8690,11125,712958,79.78,61,17,3,8107478,52.15
91586,25521,14539,717252,31.75,60,11,6,2271927,79.5
118488,57041,6647,894812,107.15,98,11,16,4117792,100.0
30913,11415,3964,888787,91.18,80,20,7,5956445,32.26
20757,5832,1273,918238,25.64,195,19,5,5165315,14.48
83367,6381,4519,307180,48.42,147,12,7,2081927,90.93
82982,22673,16143,712310,84.35,62,0,7,3691158,80.56
43927,21841,781,392394,100.67,143,3,8,321736,89.61
12875,5094,232,227589,75.11,70,17,8,6917314,41.97
37828,15002,4682,235593,48.14,90,11,18,1017522,100.0
103161,35610,12456,509618,119.3,86,6,15,4264501,100.0
166434,16071,16173,702551,104.64,61,15,20,3711932,97.98
118892,37771,18902,519596,30.67,132,19,13,5706285,100.0
49015,559,4282,197694,61.58,128,14,2,519165,74.82
176866,75678,18246,997443,8.46,190,13,20,1772432,100.0
33473,9238,2686,148483,39.26,35,13,14,2642090,100.0
8645,2692,847,223549,25.62,6,14,4,1962142,25.18
22099,4728,156,555802,14.39,141,14,10,5508170,18.11
101618,8301,2433,548045,69.34,68,16,18,1481116,62.49
31550,4544,3337,486145,114.11,35,17,9,7021979,38.89
89300,36611,15623,297930,30.61,19,0,2,4170939,100.0
141448,46933,13758,589760,116.55,60,6,1,1811796,100.0
30457,4235,3386,128359,116.87,128,0,3,4122451,100.0
20908,6180,2350,78128,23.55,186,6,8,6370344,100.0
23159,4228,4140,231436,2.1,200,8,7,9283455,51.91
265094,91403,44354,987036,66.39,144,9,21,302103,100.0
122423,1911,18500,908769,46.94,133,20,11,1764460,49.01
2681,391,521,80286,60.77,5,3,2,9421340,22.49
15069,5289,2676,137491,85.0,5,3,6,8283576,83.48
2020,723,28,40968,2.85,102,12,13,9449415,28.31
75119,5171,6716,528176,39.31,19,1,6,28234,51.7
121854,43634,6374,746306,17.25,186,1,16,153722,99.25
121772,13838,8332,662345,57.25,49,6,22,8767605,72.82
180605,66346,20231,811457,81.95,45,17,3,3674030,100.0
148803,31764,17441,539842,79.19,98,5,11,4872375,100.0
104742,35722,8644,965228,33.31,162,13,2,5943950,68.76
35333,14640,6837,332776,72.45,123,9,0,3466415,87.88
39034,2498,4903,750538,64.71,36,17,15,5934197,25.1
2804,871,485,101979,62.82,24,9,16,8986702,23.89
18665,1204,1849,185398,102.14,89,3,7,5578633,44.32
46215,5000,7841,259586,24.05,45,1,5,7338734,79.93
74365,29692,8695,649746,59.72,50,6,16,8638459,84.6
45457,651,4645,154201,35.56,188,16,2,3613813,89.33
172798,10425,32118,875554,119.26,100,17,22,4988477,90.82
84573,24125,15690,470843,113.93,63,18,12,7736078,100.0
29809,3582,1761,772136,66.5,136,18,9,7768060,20.72
100667,4793,10262,457213,90.43,179,2,7,6540167,80.39
9131,3270,1086,390370,76.72,45,10,13,9619963,22.81
65343,15685,8407,456811,103.29,62,13,11,1970527,87.08
48837,12841,2172,601731,94.38,153,12,16,3260566,49.72
4759,1159,619,34320,17.98,158,12,20,371728,76.83
7142,1830,1199,38063,22.68,77,3,11,536534,100.0
6668,2036,365,544903,95.55,30,5,21,9702289,16.24
36453,5848,2308,744139,27.14,146,3,13,4461063,22.7
204355,94900,27411,995783,93.08,28,13,8,1063277,100.0
57287,2633,10498,381729,47.15,155,17,6,5214916,62.25
149332,71221,14742,500056,112.92,180,15,13,8743585,100.0
11598,2731,314,125748,23.22,184,14,14,6949610,44.36
33222,1273,2122,537707,42.94,52,0,9,7868351,21.98
73382,6706,8575,297718,112.92,152,1,22,8761088,100.0
3635,1527,617,45733,47.53,15,20,19,5611432,64.16
53987,23188,3371,616652,44.55,52,19,11,1476546,63.67
27021,7213,2228,649192,61.86,122,7,11,8673159,28.2
49352,1802,8957,317777,7.35,130,11,17,3854279,58.61
10199,3827,1236,917372,113.24,46,3,14,1636855,18.73
43856,18371,2994,484752,101.25,138,0,21,342227,70.75
76149,14620,14598,750654,14.38,76,12,21,775168,55.79
44827,6229,924,284509,52.65,147,0,2,8123304,61.11
157350,30717,5294,704326,84.11,101,4,20,2524754,100.0
98820,7590,17447,379336,7.11,191,18,22,1572378,100.0
48712,11969,3289,244178,27.14,142,9,19,7123862,100.0
18304,1070,430,370687,33.56,188,15,21,9799300,16.99
120558,52424,5813,471882,72.91,10,18,8,965933,100.0
12035,4556,1975,47710,111.09,44,0,12,5429074,100.0
56241,24263,2195,203451,47.65,49,14,7,7038847,100.0
12542,5831,876,50039,85.42,28,19,8,9605302,100.0
50747,20991,3097,702552,48.9,185,0,9,6348377,52.52
195664,60873,18946,782093,98.99,104,17,10,4864487,100.0
97381,7915,13570,471817,39.94,9,7,12,8735079,83.62
29122,1138,2628,925782,43.01,63,18,14,7265841,13.95
663,32,120,18514,94.54,132,19,3,5264981,23.21
6573,399,79,47315,67.59,195,8,22,9072051,44.23
41732,9262,420,252980,63.41,45,6,2,7576152,77.19
30601,7896,806,122234,57.21,41,9,9,6208046,100.0
149255,24096,16202,899506,18.51,76,16,18,4394570,75.33
54790,4508,1247,374215,67.14,146,4,5,9341724,50.54
