transaction_id,year,month,quarter,country,iso3_code,region,platform,game_edition,sales_channel,retailer,units_sold,gross_revenue_usd,average_selling_price_usd,discount_percentage,digital_sales_percentage,physical_sales_percentage,new_customers,returning_customers,estimated_active_players,peak_concurrent_players,online_players,story_mode_players,gta_online_players,dlc_revenue_usd,shark_card_revenue_usd,average_playtime_hours,average_session_length_minutes,holiday_season,major_sale_event,marketing_campaign,customer_rating,review_count,refund_rate_percentage,currency,exchange_rate_to_usd,internet_penetration_percentage,gaming_market_size,population_millions,gdp_per_capita_usd,release_phase,weekend_sales_percentage,weekday_sales_percentage,season,special_event,top_game_category,platform_generation
GTA5-111394,2023,7,3,Pakistan,PAK,Asia,Xbox One,Standard Edition,Digital,PlayStation Store,459,3387.42,7.38,50.8,74.0,26.0,151,308,15110,1156,9261,5849,9261,4167.7,14711.33,14.1,57.2,0,Steam Summer Sale,1,4.52,7,1.89,PKR,282.4103,98.0,14.66,204.15,2244.44,Legacy,52.9,47.1,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-111332,2023,7,3,Peru,PER,South America,PS4,Standard Edition,Digital,Rockstar Games Launcher,365,2649.9,7.26,51.6,59.3,40.7,133,232,16396,830,11039,5357,11039,5386.27,12728.64,16.9,55.1,0,Steam Summer Sale,1,4.71,6,5.74,PEN,3.6977,98.0,5.98,33.65,9260.85,Legacy,51.9,48.1,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-111420,2023,7,3,Peru,PER,South America,Xbox One,Premium Edition,Digital,Steam,263,2009.32,7.64,49.0,68.9,31.1,91,172,9388,497,6713,2675,6713,2975.32,7526.42,15.6,39.4,0,Steam Summer Sale,1,4.35,6,3.41,PEN,3.7769,98.0,5.92,33.65,9158.12,Legacy,48.8,51.2,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-111391,2023,7,3,Philippines,PHL,Asia,PS4,Criminal Enterprise Starter Pack,Digital,PlayStation Store,835,6279.2,7.52,49.8,68.5,31.5,290,545,35242,2160,24115,11127,24115,10073.01,30654.06,16.9,46.1,0,Steam Summer Sale,1,4.46,16,0.1,PHP,56.4935,98.0,27.78,109.93,4387.2,Legacy,44.3,55.7,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-111341,2023,7,3,Poland,POL,Europe,Xbox One,Standard Edition,Digital,Epic Games Store,1066,7557.94,7.09,52.7,69.7,30.3,363,703,33724,2696,24853,8871,24853,14372.26,46525.36,18.3,51.3,0,Steam Summer Sale,1,4.3,28,2.23,PLN,4.0822,98.0,64.54,42.63,19712.66,Legacy,44.5,55.5,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-111371,2023,7,3,Portugal,PRT,Europe,Xbox One,Premium Edition,Digital,Rockstar Games Launcher,706,4497.22,6.37,57.5,66.4,33.6,220,486,28858,2199,18167,10691,18167,14895.43,42098.63,17.2,46.5,0,Steam Summer Sale,1,4.78,11,5.02,EUR,0.9017,98.0,12.53,11.22,24935.97,Legacy,43.2,56.8,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-111392,2023,7,3,Qatar,QAT,Asia,Xbox One,Standard Edition,Digital,Steam,571,5744.26,10.06,32.9,66.4,33.6,184,387,21658,1865,12732,8926,12732,5088.7,13465.29,16.2,55.0,0,Steam Summer Sale,1,4.52,4,0.1,QAR,3.6195,98.0,9.2,2.47,96985.43,Legacy,41.2,58.8,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-111382,2023,7,3,Romania,ROU,Europe,PS5,Standard Edition,Digital,Rockstar Games Launcher,551,3708.23,6.73,55.1,66.4,33.6,168,383,22477,1820,14932,7545,14932,11942.38,37266.4,15.8,48.3,0,Steam Summer Sale,1,4.6,5,5.79,RON,4.4868,98.0,13.69,21.87,15050.28,Growth,43.3,56.7,Summer,Steam Summer Sale,Action-Adventure,Gen9
GTA5-111370,2023,7,3,Russia,RUS,Europe,PS4,Standard Edition,Digital,PlayStation Store,1471,11929.81,8.11,45.9,70.3,29.7,525,946,56216,4211,41632,14584,41632,24461.03,53657.58,17.8,47.0,0,Steam Summer Sale,1,4.55,30,1.56,RUB,91.3591,98.0,274.46,161.53,17699.4,Legacy,43.1,56.9,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-111357,2023,7,3,Saudi Arabia,SAU,Asia,PS4,Standard Edition,Digital,Rockstar Games Launcher,1196,8264.36,6.91,53.9,64.9,35.1,429,767,51531,4360,38284,13247,38284,20331.24,54930.67,18.2,39.5,0,Steam Summer Sale,1,4.56,33,6.18,SAR,3.7625,98.0,70.58,33.65,27310.69,Legacy,45.3,54.7,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-111393,2023,7,3,Serbia,SRB,Europe,PS4,Standard Edition,Digital,PlayStation Store,560,2895.2,5.17,65.5,64.3,35.7,182,378,22733,1279,13842,8891,13842,12804.75,29557.26,17.7,55.7,0,Steam Summer Sale,1,4.63,10,5.09,RSD,106.3207,98.0,1.83,8.08,7857.95,Legacy,52.8,47.2,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-111354,2023,7,3,Singapore,SGP,Asia,PS4,Standard Edition,Digital,Rockstar Games Launcher,1261,9810.58,7.78,48.1,69.9,30.1,450,811,39745,3418,24860,14885,24860,8787.85,26206.56,12.8,36.9,0,Steam Summer Sale,1,4.59,19,5.75,SGD,1.3427,98.0,23.46,6.06,60493.78,Legacy,41.4,58.6,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-111367,2023,7,3,Slovakia,SVK,Europe,PS4,Standard Edition,Digital,Epic Games Store,442,1935.96,4.38,70.8,73.4,26.6,161,281,17273,1303,10364,6909,10364,10683.83,21725.11,9.8,35.1,0,Steam Summer Sale,1,4.59,10,5.39,EUR,0.895,98.0,3.52,6.06,22701.21,Legacy,46.8,53.2,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-111373,2023,7,3,Slovenia,SVN,Europe,Xbox Series X|S,Premium Edition,Digital,Epic Games Store,390,3209.7,8.23,45.1,70.2,29.8,134,256,15433,1239,8759,6674,8759,3751.34,14852.87,13.3,38.9,0,Steam Summer Sale,1,4.51,5,3.07,EUR,0.8965,98.0,1.87,2.36,27485.81,Growth,44.7,55.3,Summer,Steam Summer Sale,Action-Adventure,Gen9
GTA5-111369,2023,7,3,South Africa,ZAF,Africa,PS4,Premium Edition,Digital,Microsoft Store,800,5856.0,7.32,51.2,63.9,36.1,248,552,28423,2301,20968,7455,20968,14406.84,46048.38,16.7,50.0,0,Steam Summer Sale,1,4.43,20,4.95,ZAR,19.0718,98.0,30.49,59.45,8905.09,Legacy,49.8,50.2,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-111412,2023,7,3,South Korea,KOR,Asia,PS4,Premium Edition,Digital,Steam,1788,14661.6,8.2,45.3,63.9,36.1,554,1234,80716,4285,50385,30331,50385,30907.2,92165.93,16.4,31.3,0,Steam Summer Sale,1,4.69,46,3.65,KRW,1323.7945,98.0,254.21,57.21,34715.07,Legacy,45.6,54.4,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-111339,2023,7,3,Spain,ESP,Europe,Xbox Series X|S,Criminal Enterprise Starter Pack,Digital,Microsoft Store,1186,11112.82,9.37,37.5,66.8,33.2,375,811,44115,2565,25211,18904,25211,20270.52,62357.75,16.4,57.7,0,Steam Summer Sale,1,4.29,13,4.2,EUR,0.9038,98.0,191.8,52.72,34450.82,Growth,49.1,50.9,Summer,Steam Summer Sale,Action-Adventure,Gen9
GTA5-111377,2023,7,3,Sri Lanka,LKA,Asia,PC,Legacy Edition,Digital,Steam,334,2932.52,8.78,41.4,87.8,12.2,97,237,11679,647,6714,4965,6714,6593.1,14229.35,12.2,39.6,0,Steam Summer Sale,1,4.45,4,3.59,LKR,318.5901,98.0,1.69,23.56,4474.2,Legacy,47.9,52.1,Summer,Steam Summer Sale,Action-Adventure,PC
GTA5-111342,2023,7,3,Sweden,SWE,Europe,Xbox One,Premium Edition,Digital,Epic Games Store,1192,8308.24,6.97,53.5,70.1,29.9,433,759,50546,3995,36049,14497,36049,16883.47,66177.95,18.2,45.8,0,Steam Summer Sale,1,4.52,35,3.62,SEK,10.3995,98.0,50.08,10.77,66055.83,Legacy,49.8,50.2,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-111346,2023,7,3,Switzerland,CHE,Europe,PS4,Standard Edition,Digital,Epic Games Store,1150,8464.0,7.36,50.9,69.9,30.1,422,728,43109,3411,28465,14644,28465,15892.88,54766.54,15.5,44.9,0,Steam Summer Sale,1,4.45,28,3.06,CHF,0.8735,98.0,52.6,9.09,90413.78,Legacy,42.3,57.7,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-111366,2023,7,3,Taiwan,TWN,Asia,PC,Premium Edition,Digital,Microsoft Store,1788,12462.36,6.97,53.5,84.8,15.2,509,1279,67254,5597,46639,20615,46639,20597.14,78112.26,15.1,38.4,0,Steam Summer Sale,1,4.42,29,3.63,TWD,32.0247,98.0,58.95,25.8,25502.53,Legacy,43.8,56.2,Summer,Steam Summer Sale,Action-Adventure,PC
GTA5-111400,2023,7,3,Thailand,THA,Asia,PS4,Standard Edition,Digital,Microsoft Store,1175,6697.5,5.7,62.0,64.9,35.1,423,752,39461,2920,24254,15207,24254,10963.31,38770.22,14.5,50.8,0,Steam Summer Sale,1,4.43,27,1.78,THB,35.4778,98.0,39.81,75.16,8275.3,Legacy,46.9,53.1,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-111385,2023,7,3,Tunisia,TUN,Africa,PS4,Standard Edition,Digital,PlayStation Store,388,1757.64,4.53,69.8,71.4,28.6,138,250,8167,541,6040,2127,6040,5033.29,11984.13,14.8,34.1,0,Steam Summer Sale,1,4.54,9,3.54,TND,3.1105,98.0,1.05,12.34,5316.26,Legacy,42.4,57.6,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-111368,2023,7,3,Turkey,TUR,Europe,PS4,Standard Edition,Digital,Steam,850,6043.5,7.11,52.6,65.6,34.4,301,549,46359,2877,32435,13924,32435,18665.31,64545.98,16.0,33.0,0,Steam Summer Sale,1,4.61,11,5.46,TRY,27.2113,98.0,76.64,85.25,14046.33,Legacy,52.1,47.9,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-111350,2023,7,3,Ukraine,UKR,Europe,Xbox One,Legacy Edition,Digital,PlayStation Store,626,4588.58,7.33,51.1,69.4,30.6,224,402,17832,1220,11271,6561,11271,9959.14,25775.3,14.1,44.2,0,Steam Summer Sale,1,4.66,11,2.2,UAH,37.6888,98.0,8.83,50.48,5464.13,Legacy,55.1,44.9,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-111379,2023,7,3,United Arab Emirates,ARE,Asia,PS4,Premium Edition,Digital,Steam,1635,12638.55,7.73,48.4,70.4,29.6,575,1060,43573,3020,31647,11926,31647,26498.74,58162.01,17.2,44.5,0,Steam Summer Sale,1,4.69,40,2.31,AED,3.6596,98.0,33.24,10.32,45749.3,Legacy,46.5,53.5,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-111335,2023,7,3,United Kingdom,GBR,Europe,PS4,Standard Edition,Digital,PlayStation Store,2886,25656.54,8.89,40.7,72.1,27.9,908,1978,119984,8277,79003,40981,79003,38804.84,84622.6,15.2,55.1,0,Steam Summer Sale,1,4.79,27,4.95,GBP,0.7746,98.0,604.68,71.79,47857.72,Legacy,48.1,51.9,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-111325,2023,7,3,United States,USA,North America,PS5,Premium Edition,Digital,Rockstar Games Launcher,4934,44603.36,9.04,39.7,69.3,30.7,1587,3347,197392,15312,117106,80286,117106,111381.85,293777.87,14.6,55.1,0,Steam Summer Sale,1,4.55,49,6.06,USD,1.0,98.0,7074.44,354.47,62368.15,Growth,49.5,50.5,Summer,Steam Summer Sale,Action-Adventure,Gen9
GTA5-111413,2023,7,3,United States,USA,North America,Xbox One,Standard Edition,Digital,Rockstar Games Launcher,4562,34123.76,7.48,50.1,67.1,32.9,1358,3204,165967,9749,100393,65574,100393,64669.28,224082.59,18.0,50.6,0,Steam Summer Sale,1,4.59,112,3.98,USD,1.0043,98.0,7051.74,354.47,62167.98,Legacy,48.1,51.9,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-111421,2023,7,3,Uruguay,URY,South America,PS4,Premium Edition,Digital,PlayStation Store,182,1230.32,6.76,54.9,61.2,38.8,58,124,4753,424,2828,1925,2828,919.7,3094.51,12.9,38.3,0,Steam Summer Sale,1,4.59,5,3.78,UYU,39.9956,98.0,0.72,3.81,19723.28,Legacy,49.7,50.3,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-111333,2023,7,3,Uruguay,URY,South America,PS5,Standard Edition,Digital,Rockstar Games Launcher,145,1515.25,10.45,30.3,69.9,30.1,42,103,5796,371,3330,2466,3330,2351.64,5404.14,13.3,47.8,0,Steam Summer Sale,1,4.64,3,2.49,UYU,40.3985,98.0,0.73,3.81,19850.29,Growth,45.9,54.1,Summer,Steam Summer Sale,Action-Adventure,Gen9
GTA5-111406,2023,7,3,Vietnam,VNM,Asia,PS4,Premium Edition,Digital,Rockstar Games Launcher,1068,9633.36,9.02,39.8,71.2,28.8,376,692,40526,3214,28490,12036,28490,11713.66,42633.56,15.9,35.0,0,Steam Summer Sale,1,4.46,9,4.23,VND,24302.2353,98.0,20.88,100.96,3801.15,Legacy,47.9,52.1,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-111456,2023,8,3,Algeria,DZA,Africa,PC,Standard Edition,Digital,Rockstar Games Launcher,394,3482.96,8.84,41.0,85.4,14.6,120,274,18084,1360,11554,6530,11554,8658.84,24896.75,15.4,36.3,0,Rockstar Sale,1,4.33,9,0.99,DZD,135.3433,98.0,6.23,42.66,6521.51,Legacy,48.6,51.4,Summer,Rockstar Sale,Action-Adventure,PC
GTA5-111427,2023,8,3,Argentina,ARG,South America,PS5,Standard Edition,Digital,Epic Games Store,712,5396.96,7.58,49.4,72.2,27.8,241,471,22430,1792,12690,9740,12690,8309.16,19843.69,15.5,39.9,0,Rockstar Sale,1,4.2,8,5.9,ARS,352.0858,98.0,29.07,47.16,16050.3,Growth,45.6,54.4,Summer,Rockstar Sale,Action-Adventure,Gen9
GTA5-111515,2023,8,3,Argentina,ARG,South America,Xbox Series X|S,Premium Edition,Digital,Steam,426,2530.44,5.94,60.4,64.4,35.6,127,299,19059,1065,11589,7470,11589,7773.06,20012.26,16.4,50.8,0,Rockstar Sale,1,4.34,5,4.73,ARS,348.3214,98.0,29.15,47.16,16097.15,Growth,42.8,57.2,Summer,Rockstar Sale,Action-Adventure,Gen9
GTA5-111475,2023,8,3,Armenia,ARM,Asia,Xbox One,Premium Edition,Digital,Microsoft Store,153,1153.62,7.54,49.7,60.9,39.1,46,107,7816,692,5496,2320,5496,3356.76,11776.24,12.3,50.6,0,Rockstar Sale,1,4.47,3,4.03,AMD,410.5252,98.0,0.24,3.26,5652.12,Legacy,42.1,57.9,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-111483,2023,8,3,Australia,AUS,Oceania,PC,Legacy Edition,Digital,Epic Games Store,3016,27475.76,9.11,39.2,88.7,11.3,939,2077,107464,9255,75001,32463,75001,59915.75,134115.53,17.0,47.3,0,Rockstar Sale,1,4.69,54,2.58,AUD,1.5136,98.0,270.78,25.82,72828.08,Legacy,51.4,48.6,Summer,Rockstar Sale,Action-Adventure,PC
GTA5-111464,2023,8,3,Austria,AUT,Europe,PS4,Standard Edition,Digital,PlayStation Store,880,6872.8,7.81,47.9,62.7,37.3,288,592,37279,2082,24664,12615,24664,19230.59,60199.93,17.5,43.5,0,Rockstar Sale,1,4.63,16,2.61,EUR,0.9004,98.0,27.72,9.54,53408.47,Legacy,49.5,50.5,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-111493,2023,8,3,Azerbaijan,AZE,Asia,PS5,Standard Edition,Digital,Rockstar Games Launcher,321,2516.64,7.84,47.7,71.6,28.4,112,209,13499,1100,8038,5461,8038,3409.92,9775.47,14.1,44.9,0,Rockstar Sale,1,4.5,9,1.45,AZN,1.7155,98.0,1.94,10.67,9478.29,Growth,49.0,51.0,Summer,Rockstar Sale,Action-Adventure,Gen9
GTA5-111468,2023,8,3,Bahrain,BHR,Asia,PS5,Premium Edition,Digital,PlayStation Store,494,3482.7,7.05,53.0,66.4,33.6,153,341,10907,558,7485,3422,7485,3933.02,9673.4,17.1,41.0,0,Rockstar Sale,1,4.46,13,3.76,BHD,0.3842,98.0,0.88,1.46,26881.82,Growth,46.9,53.1,Summer,Rockstar Sale,Action-Adventure,Gen9
GTA5-111472,2023,8,3,Bangladesh,BGD,Asia,PC,Legacy Edition,Digital,Microsoft Store,529,4972.6,9.4,37.3,89.5,10.5,191,338,18822,1681,10441,8381,10441,6384.42,15622.65,14.6,30.7,0,Rockstar Sale,1,4.23,6,3.22,BDT,109.9681,98.0,10.2,176.27,2259.97,Legacy,49.1,50.9,Summer,Rockstar Sale,Action-Adventure,PC
GTA5-111460,2023,8,3,Belgium,BEL,Europe,PS4,Legacy Edition,Digital,Microsoft Store,1459,11744.95,8.05,46.3,69.7,30.3,493,966,40554,2176,27482,13072,27482,15005.32,41639.68,16.7,57.3,0,Rockstar Sale,1,4.54,36,4.56,EUR,0.9017,98.0,37.12,12.35,49430.1,Legacy,49.6,50.4,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-111426,2023,8,3,Brazil,BRA,South America,PS5,Standard Edition,Digital,Epic Games Store,1752,15014.64,8.57,42.8,68.7,31.3,544,1208,45706,3392,25682,20024,25682,17120.66,42460.51,16.1,55.9,0,Rockstar Sale,1,4.55,43,4.55,BRL,5.1317,98.0,284.0,225.67,14045.39,Growth,43.1,56.9,Summer,Rockstar Sale,Action-Adventure,Gen9
GTA5-111514,2023,8,3,Brazil,BRA,South America,PS5,Standard Edition,Digital,Microsoft Store,1441,9856.44,6.84,54.4,72.3,27.7,467,974,44719,3312,30556,14163,30556,34958.02,74512.4,16.9,50.3,0,Rockstar Sale,1,4.32,34,4.06,BRL,5.0397,98.0,282.92,225.67,13991.84,Growth,42.6,57.4,Summer,Rockstar Sale,Action-Adventure,Gen9
GTA5-111495,2023,8,3,Bulgaria,BGR,Europe,PS4,Legacy Edition,Digital,PlayStation Store,458,4978.46,10.87,27.5,65.5,34.5,132,326,15536,1082,9351,6185,9351,4659.07,14431.84,13.2,37.9,0,Rockstar Sale,1,4.57,8,1.25,BGN,1.7815,98.0,2.35,8.08,10119.41,Legacy,47.4,52.6,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-111490,2023,8,3,Cambodia,KHM,Asia,PS5,Premium Edition,Digital,Epic Games Store,82,887.24,10.82,27.8,68.6,31.4,23,59,3318,255,2044,1274,2044,1333.77,2839.41,12.0,47.0,0,Rockstar Sale,1,4.51,3,4.11,KHR,4091.6735,98.0,0.22,16.84,2070.98,Growth,50.2,49.8,Summer,Rockstar Sale,Action-Adventure,Gen9
GTA5-111424,2023,8,3,Canada,CAN,North America,PC,Premium Edition,Digital,Epic Games Store,1900,15409.0,8.11,45.9,89.2,10.8,613,1287,59742,3972,35791,23951,35791,23652.36,76574.29,14.8,51.7,0,Rockstar Sale,1,4.47,52,1.94,CAD,1.3159,98.0,224.81,39.3,59586.6,Legacy,49.2,50.8,Summer,Rockstar Sale,Action-Adventure,PC
GTA5-111512,2023,8,3,Canada,CAN,North America,PC,Legacy Edition,Digital,Rockstar Games Launcher,1885,14834.95,7.87,47.5,84.3,15.7,605,1280,67088,3508,39278,27810,39278,11771.54,42350.59,17.1,40.3,0,Rockstar Sale,1,4.63,46,1.04,CAD,1.3193,98.0,224.11,39.3,59402.3,Legacy,46.2,53.8,Summer,Rockstar Sale,Action-Adventure,PC
GTA5-111516,2023,8,3,Chile,CHL,South America,PC,Premium Edition,Digital,Epic Games Store,360,3506.4,9.74,35.0,90.0,10.0,106,254,19820,1344,11933,7887,11933,5541.14,19381.02,14.2,48.9,0,Rockstar Sale,1,4.71,10,3.76,CLP,909.9801,98.0,9.12,19.09,18664.51,Legacy,47.4,52.6,Summer,Rockstar Sale,Action-Adventure,PC
GTA5-111428,2023,8,3,Chile,CHL,South America,Xbox Series X|S,Premium Edition,Digital,Steam,381,2918.46,7.66,48.9,65.9,34.1,134,247,13246,877,8141,5105,8141,9380.05,19970.68,18.5,37.2,0,Rockstar Sale,1,4.45,7,2.96,CLP,913.7692,98.0,9.2,19.09,18816.88,Growth,45.5,54.5,Summer,Rockstar Sale,Action-Adventure,Gen9
GTA5-111501,2023,8,3,China,CHN,Asia,Xbox One,Standard Edition,Digital,Microsoft Store,3197,25863.73,8.09,46.0,63.3,36.7,1035,2162,122251,7284,87462,34789,87462,85190.03,179619.9,16.5,59.2,0,Rockstar Sale,1,4.49,27,1.89,CNY,7.1115,98.0,4491.81,1556.13,13877.52,Legacy,51.9,48.1,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-111429,2023,8,3,Colombia,COL,South America,PS4,Standard Edition,Digital,PlayStation Store,775,5704.0,7.36,50.9,64.9,35.1,257,518,21891,1098,15368,6523,15368,4964.03,16056.23,15.2,37.9,0,Rockstar Sale,1,4.54,17,3.8,COP,4055.7186,98.0,16.39,52.77,10781.48,Legacy,53.5,46.5,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-111517,2023,8,3,Colombia,COL,South America,PS5,Standard Edition,Digital,PlayStation Store,396,3678.84,9.29,38.0,70.1,29.9,120,276,20010,1287,13541,6469,13541,14117.5,33626.13,18.4,58.1,0,Rockstar Sale,1,4.55,4,4.91,COP,4043.261,98.0,16.12,52.77,10608.84,Growth,44.2,55.8,Summer,Rockstar Sale,Action-Adventure,Gen9
GTA5-111507,2023,8,3,Croatia,HRV,Europe,PS5,Criminal Enterprise Starter Pack,Digital,Microsoft Store,289,2979.59,10.31,31.2,65.3,34.7,99,190,20989,1214,13048,7941,13048,4332.32,15297.3,15.4,47.1,0,Rockstar Sale,1,4.4,3,1.66,EUR,0.9032,98.0,2.11,4.72,17491.66,Growth,45.4,54.6,Summer,Rockstar Sale,Action-Adventure,Gen9
GTA5-111485,2023,8,3,Cyprus,CYP,Europe,PS4,Standard Edition,Digital,Microsoft Store,265,1542.3,5.82,61.2,66.3,33.7,90,175,8552,738,6082,2470,6082,3684.69,8881.97,17.1,35.8,0,Rockstar Sale,1,4.46,6,4.16,EUR,0.9005,98.0,0.47,0.97,30307.05,Legacy,44.4,55.6,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-111474,2023,8,3,Czech Republic,CZE,Europe,PC,Criminal Enterprise Starter Pack,Digital,Epic Games Store,595,5349.05,8.99,40.0,93.7,6.3,175,420,35310,2850,21584,13726,21584,7459.2,28282.78,16.1,59.1,0,Rockstar Sale,1,4.57,5,3.48,CZK,22.5514,98.0,14.12,11.79,24945.08,Legacy,50.8,49.2,Summer,Rockstar Sale,Action-Adventure,PC
GTA5-111442,2023,8,3,Denmark,DNK,Europe,Xbox One,Standard Edition,Digital,Microsoft Store,500,4600.0,9.2,38.6,67.5,32.5,144,356,29869,2510,19987,9882,19987,15589.77,35100.41,16.0,54.6,0,Rockstar Sale,1,4.67,4,2.59,DKK,6.7993,98.0,22.33,6.29,65271.7,Legacy,49.3,50.7,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-111432,2023,8,3,Ecuador,ECU,South America,PS5,Standard Edition,Digital,Microsoft Store,148,1355.68,9.16,38.9,69.1,30.9,43,105,7958,469,4481,3477,4481,3449.97,8728.96,13.0,28.2,0,Rockstar Sale,1,4.63,4,2.15,USD,0.994,98.0,1.36,17.96,7888.25,Growth,48.7,51.3,Summer,Rockstar Sale,Action-Adventure,Gen9
GTA5-111520,2023,8,3,Ecuador,ECU,South America,PS5,Standard Edition,Digital,Microsoft Store,128,719.36,5.62,62.5,69.8,30.2,40,88,6911,494,4377,2534,4377,2284.21,4597.48,14.3,23.1,0,Rockstar Sale,1,4.62,3,4.85,USD,1.0149,98.0,1.35,17.96,7857.89,Growth,45.1,54.9,Summer,Rockstar Sale,Action-Adventure,Gen9
GTA5-111467,2023,8,3,Egypt,EGY,Africa,Xbox One,Standard Edition,Digital,Microsoft Store,478,3546.76,7.42,50.5,66.1,33.9,141,337,19361,1169,12115,7246,12115,8873.91,22010.87,13.1,41.4,0,Rockstar Sale,1,4.49,5,7.94,EGP,30.9166,98.0,19.35,102.17,4551.61,Legacy,42.7,57.3,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-111499,2023,8,3,Estonia,EST,Europe,PC,Standard Edition,Digital,Rockstar Games Launcher,443,3504.13,7.91,47.2,88.1,11.9,151,292,17703,1514,10941,6762,10941,6095.18,19927.29,19.7,40.9,0,Rockstar Sale,1,4.36,3,2.32,EUR,0.9106,98.0,0.87,1.46,23275.57,Legacy,48.1,51.9,Summer,Rockstar Sale,Action-Adventure,PC
GTA5-111503,2023,8,3,Ethiopia,ETH,Africa,PC,Premium Edition,Digital,Microsoft Store,240,1896.0,7.9,47.3,88.3,11.7,68,172,9968,701,7279,2689,7279,4821.03,11552.05,15.4,53.8,0,Rockstar Sale,1,4.49,3,2.67,ETB,55.4635,98.0,1.94,107.78,1406.22,Legacy,50.1,49.9,Summer,Rockstar Sale,Action-Adventure,PC
GTA5-111462,2023,8,3,Fiji,FJI,Oceania,PC,Premium Edition,Digital,Steam,120,896.4,7.47,50.2,87.1,12.9,40,80,4613,394,2743,1870,2743,1327.89,5224.36,13.8,46.8,0,Rockstar Sale,1,4.58,3,4.85,FJD,2.3021,98.0,0.04,1.01,5929.87,Legacy,49.1,50.9,Summer,Rockstar Sale,Action-Adventure,PC
GTA5-111443,2023,8,3,Finland,FIN,Europe,PS5,Standard Edition,Digital,Steam,1238,6289.04,5.08,66.1,68.1,31.9,451,787,29449,2472,21417,8032,21417,16131.83,43433.16,15.8,57.6,0,Rockstar Sale,1,4.29,25,4.1,EUR,0.9034,98.0,16.83,6.06,54232.69,Growth,50.6,49.4,Summer,Rockstar Sale,Action-Adventure,Gen9
GTA5-111435,2023,8,3,France,FRA,Europe,PS4,Standard Edition,Digital,Microsoft Store,3087,27103.86,8.78,41.4,73.2,26.8,908,2179,103430,7859,75810,27620,75810,38825.12,127707.99,18.7,55.5,0,Rockstar Sale,1,4.56,41,2.54,EUR,0.8957,98.0,560.02,74.1,49202.9,Legacy,50.1,49.9,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-111481,2023,8,3,Georgia,GEO,Asia,PS5,Standard Edition,Digital,Microsoft Store,265,1966.3,7.42,50.5,69.3,30.7,90,175,11157,826,6794,4363,6794,3702.97,9537.94,14.9,52.0,0,Rockstar Sale,1,4.35,6,4.35,GEL,2.6776,98.0,0.44,4.15,6611.54,Growth,34.1,65.9,Summer,Rockstar Sale,Action-Adventure,Gen9
GTA5-111434,2023,8,3,Germany,DEU,Europe,Xbox Series X|S,Premium Edition,Digital,Microsoft Store,2371,14036.32,5.92,60.5,70.0,30.0,733,1638,116442,9135,75406,41036,75406,72919.44,151098.87,17.6,54.6,0,Rockstar Sale,1,4.47,43,0.67,EUR,0.9016,98.0,938.74,90.94,53763.87,Growth,43.4,56.6,Summer,Rockstar Sale,Action-Adventure,Gen9
GTA5-111482,2023,8,3,Ghana,GHA,Africa,PS4,Standard Edition,Digital,PlayStation Store,261,1519.02,5.82,61.2,69.7,30.3,81,180,13281,1175,7654,5627,7654,5198.1,13833.37,16.5,44.2,0,Rockstar Sale,1,4.57,5,4.73,GHS,11.929,98.0,1.65,29.19,2947.27,Legacy,43.5,56.5,Summer,Rockstar Sale,Action-Adventure,Gen8
