id,name,org,family,release_date,architecture,param_count_b,context_length,is_open_source,is_multimodal,supports_function_calling,license,hf_model_id,tags,is_multimodal_or,size_tier,context_tier,age_days,org_type,is_instruct,has_code_focus
ricdomolm/mini-coder-1.7b,unslothai/other,nvidia,Qwen,2024-12-18 15:03:47,transformer,6.727751147608092,131072.0,True,False,False,mit,BAAI/bge-small-zh,"['transformers', 'safetensors', 'jina_embeddings_v5', 'feature-extraction', 'mteb', 'sentence-transformers', 'custom_code', 'multilingual', 'base_model:EuroBERT/EuroBERT-210m', 'base_model:finetune:EuroBERT/EuroBERT-210m', 'license:cc-by-nc-4.0', 'region:eu']",False,xxlarge,very_long,889,startup_or_community,False,False
Xenova/all-MiniLM-L6-v2,ricdomolm/mini-coder-1.7b,meta-llama,Qwen,2024-09-18 15:12:47,transformer,6.046914824454804,131072.0,True,False,False,apache-2.0,meta-llama/Llama-3.2-1B,"['transformers', 'safetensors', 'qwen3', 'text-generation', 'conversational', 'base_model:Qwen/Qwen3-0.6B', 'base_model:quantized:Qwen/Qwen3-0.6B', 'license:apache-2.0', 'text-generation-inference', 'endpoints_compatible', 'fp8', 'region:us']",False,medium,very_long,27,startup_or_community,True,False
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16,nvidia/DeepSeek-R1-0528-NVFP4-v2,Qwen,Llama,2023-09-13 15:48:17,transformer,7.2861212528101555,131072.0,True,False,False,mit,microsoft/wavlm-large,"['transformers', 'safetensors', 'qwen3', 'text-generation', 'conversational', 'base_model:Qwen/Qwen3-14B-Base', 'base_model:finetune:Qwen/Qwen3-14B-Base', 'license:apache-2.0', 'text-generation-inference', 'endpoints_compatible', 'region:us']",False,xxlarge,very_long,1538,startup_or_community,False,False
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-FP8,facebook/w2v-bert-2.0,indobenchmark,Qwen,2025-04-27 03:52:59,transformer,7.712373600410471,131072.0,True,False,False,apache-2.0,danielheinz/e5-base-sts-en-de,"['transformers', 'safetensors', 'llama', 'feature-extraction', 'endpoints_compatible', 'region:us']",False,xxlarge,very_long,305,startup_or_community,False,False
meta-llama/Meta-Llama-3-8B,Qwen/Qwen3-Embedding-8B,deepseek-ai,Qwen,2025-06-03 14:39:10,transformer,6.726955433428561,131072.0,True,False,False,apache-2.0,nlpai-lab/KURE-v1,"['transformers', 'safetensors', 'qwen2', 'text-generation', 'chat', 'conversational', 'en', 'base_model:Qwen/Qwen2.5-1.5B-Instruct', 'base_model:quantized:Qwen/Qwen2.5-1.5B-Instruct', 'license:apache-2.0', 'text-generation-inference', 'endpoints_compatible', '4-bit', 'awq', 'region:us']",False,xxlarge,very_long,891,startup_or_community,False,False
Qwen/Qwen2.5-3B-Instruct,unslothai/lambda,Qwen,Qwen,2026-04-03 09:29:04,transformer,7.610639988538798,131072.0,True,False,False,mit,Qwen/Qwen2.5-3B-Instruct,"['sentence-transformers', 'safetensors', 'qwen3', 'finance', 'legal', 'healthcare', 'code', 'stem', 'medical', 'multilingual', 'feature-extraction', 'en', 'base_model:Qwen/Qwen3-4B', 'base_model:finetune:Qwen/Qwen3-4B', 'license:cc-by-nc-4.0', 'text-embeddings-inference', 'endpoints_compatible', 'region:us']",False,xxlarge,very_long,971,startup_or_community,False,False
Qwen/Qwen3-14B,Qwen/Qwen2-0.5B-Instruct,BAAI,Qwen,2024-06-03 09:06:06,transformer,1.588854657567719,131072.0,True,False,False,apache-2.0,nvidia/DeepSeek-R1-0528-NVFP4-v2,"['gguf', 'qwen3_next', 'unsloth', 'qwen', 'qwen3', 'text-generation', 'base_model:Qwen/Qwen3-Coder-Next', 'base_model:quantized:Qwen/Qwen3-Coder-Next', 'license:apache-2.0', 'endpoints_compatible', 'region:us', 'imatrix', 'conversational']",False,xxlarge,very_long,508,big_tech,False,False
microsoft/harrier-oss-v1-270m,mistralai/Mistral-7B-v0.1,Qwen,Qwen,2023-06-30 07:38:19,transformer,5.08845679364157,131072.0,True,False,False,apache-2.0,deepseek-ai/DeepSeek-R1-0528,"['sentence-transformers', 'safetensors', 'xlm-roberta', 'sentence-similarity', 'feature-extraction', 'generated_from_trainer', 'dataset_size:1879136', 'loss:CachedGISTEmbedLoss', 'base_model:BAAI/bge-m3', 'base_model:finetune:BAAI/bge-m3', 'license:mit', 'text-embeddings-inference', 'endpoints_compatible', 'region:us', 'deploy:azure']",False,xxlarge,very_long,937,startup_or_community,False,False
RedHatAI/Llama-3.2-1B-Instruct-FP8,jinaai/jina-embeddings-v5-text-small,facebook,Qwen,2024-06-14 06:23:33,transformer,6.961038274695342,131072.0,True,False,False,apache-2.0,BAAI/bge-base-en,"['Model Optimizer', 'safetensors', 'gemma4', 'nvidia', 'ModelOpt', 'Gemma-4-31B-IT', 'lighthouse', 'quantized', 'NVFP4', 'text-generation', 'conversational', 'base_model:google/gemma-4-31B-it', 'base_model:quantized:google/gemma-4-31B-it', 'license:other', 'modelopt', 'deploy:azure', 'region:us']",False,xxlarge,very_long,1017,startup_or_community,True,False
Xenova/multilingual-e5-small,Qwen/Qwen2.5-72B-Instruct,HuggingFaceTB,Qwen,2026-01-30 15:08:18,transformer,6.867213184911303,131072.0,True,False,False,apache-2.0,meta-llama/Meta-Llama-3-8B,"['transformers', 'safetensors', 'llama', 'feature-extraction', 'endpoints_compatible', 'region:us']",False,small,very_long,671,startup_or_community,False,False
meta-llama/Llama-3.1-8B,EleutherAI/pythia-160m,intfloat,Qwen,2024-09-25 19:49:29,transformer,7.077896926973757,131072.0,True,False,False,other,apple/OpenELM-1_1B-Instruct,"['transformers', 'safetensors', 'glm_moe_dsa', 'text-generation', 'conversational', 'en', 'zh', 'license:mit', 'endpoints_compatible', 'fp8', 'region:us']",False,xxlarge,very_long,608,big_tech,True,False
RedHatAI/Qwen2.5-1.5B-quantized.w8a8,cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,BAAI,Llama,2024-03-04 11:17:53,transformer,8.191487475169822,131072.0,True,False,False,apache-2.0,meta-llama/Llama-3.2-1B-Instruct,"['transformers', 'safetensors', 'kimi_k2', 'text-generation', 'conversational', 'custom_code', 'license:other', 'eval-results', 'endpoints_compatible', 'fp8', 'region:us']",False,medium,very_long,980,startup_or_community,False,True
cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,Qwen/Qwen2.5-14B-Instruct,naver,Qwen,2022-03-02 23:29:05,transformer,6.482741153610428,131072.0,True,False,False,cc-by-nc-4.0,datajuicer/LLaMA-1B-dj-refine-150B,"['transformers', 'safetensors', 'mimi', 'feature-extraction', 'audio', 'license:cc-by-4.0', 'endpoints_compatible', 'region:us']",False,small,very_long,680,startup_or_community,False,True
QuantTrio/Qwen3-VL-30B-A3B-Instruct-AWQ,Qwen/Qwen2.5-Coder-7B-Instruct,cambridgeltl,Qwen,2024-05-18 04:50:56,transformer,1.7127748723553062,131072.0,True,False,False,mit,jinaai/jina-embeddings-v5-text-small,"['transformers', 'safetensors', 'deepseek_v4', 'text-generation', 'conversational', 'license:mit', 'eval-results', 'endpoints_compatible', '8-bit', 'fp8', 'region:us']",False,xxlarge,very_long,384,startup_or_community,True,False
nvidia/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4,Qwen/Qwen3-32B-AWQ,Andycurrent,Qwen,2023-12-04 02:03:27,transformer,6.94996114652287,131072.0,True,False,False,apache-2.0,RedHatAI/Llama-3.2-1B-Instruct-FP8,"['transformers', 'safetensors', 't5gemma', 'text2text-generation', 'base_model:google/t5gemma-s-s-prefixlm', 'base_model:finetune:google/t5gemma-s-s-prefixlm', 'license:gemma', 'endpoints_compatible', 'region:us']",False,xxlarge,very_long,680,startup_or_community,True,False
deepseek-ai/DeepSeek-V3,google/gemma-3-1b-it,Qwen,Qwen,2022-03-02 23:29:05,transformer,6.848991736701378,131072.0,True,False,False,apache-2.0,naver/splade-cocondenser-ensembledistil,"['transformers', 'safetensors', 'llama', 'text-generation', 'generated_from_trainer', 'axolotl', 'conversational', 'dataset:cognitivecomputations/Dolphin-2.9', 'dataset:teknium/OpenHermes-2.5', 'dataset:m-a-p/CodeFeedback-Filtered-Instruction', 'dataset:cognitivecomputations/dolphin-coder', 'dataset:cognitivecomputations/samantha-data', 'dataset:microsoft/orca-math-word-problems-200k', 'dataset:Locutusque/function-calling-chatml', 'dataset:internlm/Agent-FLAN', 'base_model:01-ai/Yi-1.5-34B', 'base_model:finetune:01-ai/Yi-1.5-34B', 'license:apache-2.0', 'text-generation-inference', 'endpoints_compatible', 'region:us']",False,xxlarge,very_long,699,research_lab,False,False
deepseek-ai/DeepSeek-R1-0528,ragavsachdeva/magi,microsoft,Qwen,2024-01-18 21:00:44,transformer,4.563097536805959,131072.0,True,False,False,apache-2.0,ibm-granite/granite-embedding-small-english-r2,"['transformers', 'safetensors', 'h2ovl_chat', 'feature-extraction', 'gpt', 'llm', 'multimodal large language model', 'ocr', 'text-generation', 'conversational', 'custom_code', 'en', 'license:apache-2.0', 'region:us']",False,xxlarge,very_long,385,startup_or_community,False,False
BAAI/bge-base-en,BAAI/bge-small-en,unslothai,Qwen,2025-04-29 21:47:13,transformer,7.0140220045091155,131072.0,True,False,False,apache-2.0,YituTech/conv-bert-base,"['transformers', 'pytorch', 'clap', 'feature-extraction', 'license:apache-2.0', 'endpoints_compatible', 'deploy:azure', 'region:us']",False,xxlarge,very_long,610,startup_or_community,False,False
EleutherAI/pythia-70m-deduped,relik-ie/relik-reader-deberta-v3-small-re-wikipedia,ricdomolm,Qwen,2022-03-02 23:29:04,transformer,2.940579799708569,131072.0,True,False,False,apache-2.0,Qwen/Qwen3-1.7B,"['transformers', 'safetensors', 'granitemoe', 'text-generation', 'license:apache-2.0', 'model-index', 'region:us']",False,xxlarge,very_long,608,startup_or_community,True,False
bosonai/hubert_base,nvidia/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4,naver,Qwen,2025-05-01 10:38:33,transformer,6.841243976315549,131072.0,True,False,False,mit,farbodtavakkoli/OTel-Embedding-109M,"['transformers', 'safetensors', 'llama', 'text-generation', 'facebook', 'meta', 'pytorch', 'llama-3', 'conversational', 'en', 'fr', 'it', 'pt', 'hi', 'es', 'th', 'de', 'base_model:meta-llama/Llama-3.1-70B', 'base_model:finetune:meta-llama/Llama-3.1-70B', 'license:llama3.3', 'text-generation-inference', 'endpoints_compatible', 'region:us']",False,large,very_long,258,startup_or_community,False,False
indobenchmark/indobert-base-p1,ntu-spml/distilhubert,trl-internal-testing,Llama,2023-08-05 08:03:22,transformer,7.266082653545317,131072.0,True,False,False,apache-2.0,deepseek-ai/DeepSeek-V4-Pro,"['sentence-transformers', 'safetensors', 'roberta', 'feature-extraction', 'mteb', 'transformers', 'ru', 'en', 'base_model:ai-forever/ruRoberta-large', 'base_model:finetune:ai-forever/ruRoberta-large', 'license:mit', 'model-index', 'text-embeddings-inference', 'endpoints_compatible', 'deploy:azure', 'region:us']",False,xxlarge,very_long,164,startup_or_community,True,False
BAAI/bge-large-en,allegro/herbert-base-cased,Qwen,Qwen,2023-12-20 10:17:02,transformer,0.5,131072.0,True,False,False,mit,microsoft/harrier-oss-v1-270m,"['transformers.js', 'onnx', 'bert', 'feature-extraction', 'base_model:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2', 'base_model:quantized:sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2', 'region:us']",False,xxlarge,very_long,980,startup_or_community,False,False
Qwen/Qwen2.5-7B-Instruct-AWQ,Qwen/Qwen3-14B,BAAI,Qwen,2023-09-12 07:39:18,transformer,7.658397482814995,131072.0,True,False,False,apache-2.0,sonoisa/sentence-bert-base-ja-mean-tokens,"['safetensors', 'llama', 'llama-3', 'neuralmagic', 'llmcompressor', 'text-generation', 'conversational', 'en', 'de', 'fr', 'it', 'pt', 'hi', 'es', 'th', 'base_model:meta-llama/Llama-3.2-1B-Instruct', 'base_model:quantized:meta-llama/Llama-3.2-1B-Instruct', 'license:llama3.2', 'compressed-tensors', 'region:us']",False,medium,very_long,318,big_tech,True,False
Qwen/Qwen3-30B-A3B,unslothai/vram-40,Qwen,Qwen,2024-10-31 13:41:10,transformer,7.233487782620014,131072.0,True,False,False,apache-2.0,jinaai/jina-embeddings-v2-base-code,"['transformers', 'safetensors', 'nemotron_h', 'text-generation', 'nvidia', 'pytorch', 'nemotron-3', 'latent-moe', 'mtp', 'conversational', 'custom_code', 'en', 'fr', 'es', 'it', 'de', 'ja', 'zh', 'dataset:nvidia/nemotron-post-training-v3', 'dataset:nvidia/nemotron-pre-training-datasets', 'license:other', 'endpoints_compatible', '8-bit', 'modelopt', 'region:us']",False,small,very_long,669,startup_or_community,False,True
Qwen/Qwen2.5-7B-Instruct,nvidia/Gemma-4-31B-IT-NVFP4,GPTCache,Qwen,2023-02-13 16:01:41,transformer,71.74363400414659,131072.0,True,False,False,apache-2.0,facebook/hubert-base-ls960,"['transformers', 'pytorch', 'jax', 'bert', 'feature-extraction', 'ru', 'endpoints_compatible', 'deploy:azure', 'region:us']",False,xxlarge,very_long,931,startup_or_community,False,False
unslothai/repeat,unslothai/other,ricdomolm,Qwen,2024-09-17 13:55:22,transformer,6.340163589384879,131072.0,True,False,False,apache-2.0,meta-llama/Llama-3.2-1B-Instruct,"['transformers', 'safetensors', 'openelm', 'text-generation', 'custom_code', 'license:apple-amlr', 'region:us']",False,tiny,very_long,539,startup_or_community,False,False
h2oai/h2ovl-mississippi-800m,unslothai/other,meta-llama,Qwen,2024-09-18 15:12:47,transformer,6.009666689782186,131072.0,True,False,False,cc-by-nc-4.0,prithivida/Splade_PP_en_v2,"['transformers', 'safetensors', 'jina_embeddings_v5', 'feature-extraction', 'mteb', 'sentence-transformers', 'custom_code', 'multilingual', 'base_model:Qwen/Qwen3-0.6B-Base', 'base_model:finetune:Qwen/Qwen3-0.6B-Base', 'license:cc-by-nc-4.0', 'region:eu']",False,tiny,very_long,761,startup_or_community,False,False
Qwen/Qwen3-Coder-Next,farbodtavakkoli/OTel-Embedding-109M,binedge,Qwen,2024-07-18 08:56:00,transformer,7.316679328933156,131072.0,True,False,False,mit,QuantTrio/Qwen3-VL-30B-A3B-Instruct-AWQ,"['transformers', 'safetensors', 'qwen3', 'text-generation', 'conversational', 'base_model:Qwen/Qwen3-14B', 'base_model:quantized:Qwen/Qwen3-14B', 'license:apache-2.0', 'text-generation-inference', 'endpoints_compatible', '4-bit', 'awq', 'region:us']",False,xxlarge,very_long,882,startup_or_community,True,False
nlpai-lab/KURE-v1,deepseek-ai/DeepSeek-V2-Lite-Chat,farbodtavakkoli,Qwen,2025-04-27 03:43:05,transformer,0.5,131072.0,True,False,False,other,binedge/Qwen3-Embedding-0.6B-FP8,"['transformers', 'pytorch', 'jax', 'bert', 'feature-extraction', 'endpoints_compatible', 'deploy:azure', 'region:us']",False,large,very_long,608,startup_or_community,False,False
laion/clap-htsat-unfused,jinaai/jina-embeddings-v2-small-en,Qwen,Qwen,2023-12-04 02:03:27,transformer,3.989616226723065,131072.0,True,False,False,apache-2.0,Qwen/Qwen2.5-Coder-7B-Instruct,"['transformers', 'pytorch', 'clap', 'feature-extraction', 'license:apache-2.0', 'endpoints_compatible', 'deploy:azure', 'region:us']",False,xxlarge,very_long,805,startup_or_community,False,False
nvidia/DeepSeek-R1-0528-NVFP4-v2,deepseek-ai/DeepSeek-V4-Pro,farbodtavakkoli,Qwen,2024-09-15 12:15:39,transformer,6.044893525276968,131072.0,True,False,False,apache-2.0,sentence-transformers/distilbert-base-nli-mean-tokens,"['sentence-transformers', 'safetensors', 'qwen3', 'feature-extraction', 'mteb', 'transformers', 'multilingual', 'af', 'am', 'ar', 'as', 'az', 'be', 'bg', 'bn', 'br', 'bs', 'ca', 'cs', 'cy', 'da', 'de', 'el', 'en', 'eo', 'es', 'et', 'eu', 'fa', 'fi', 'fr', 'fy', 'ga', 'gd', 'gl', 'gu', 'ha', 'he', 'hi', 'hr', 'hu', 'hy', 'id', 'is', 'it', 'ja', 'jv', 'ka', 'kk', 'km', 'kn', 'ko', 'ku', 'ky', 'la', 'lo', 'lt', 'lv', 'mg', 'mk', 'ml', 'mn', 'mr', 'ms', 'my', 'ne', 'nl', 'no', 'om', 'or', 'pa', 'pl', 'ps', 'pt', 'ro', 'ru', 'sa', 'sd', 'si', 'sk', 'sl', 'so', 'sq', 'sr', 'su', 'sv', 'sw', 'ta', 'te', 'th', 'tl', 'tr', 'ug', 'uk', 'ur', 'uz', 'vi', 'xh', 'yi', 'zh', 'license:mit', 'text-embeddings-inference', 'endpoints_compatible', 'deploy:azure', 'region:us']",False,xxlarge,very_long,108,startup_or_community,False,False
deepseek-ai/DeepSeek-R1,openai/gpt-oss-120b,BAAI,Qwen,2024-09-17 13:54:47,transformer,0.8650927018355488,131072.0,True,False,False,apache-2.0,meta-llama/Llama-3.3-70B-Instruct,"['transformers', 'safetensors', 'kimi_k2', 'text-generation', 'conversational', 'custom_code', 'license:other', 'eval-results', 'endpoints_compatible', 'fp8', 'region:us']",False,small,very_long,1538,big_tech,False,False
sentence-transformers/distilbert-base-nli-mean-tokens,Andycurrent/Gemma-3-1B-it-GLM-4.7-Flash-Heretic-Uncensored-Thinking_GGUF,unslothai,Qwen,2023-05-15 14:05:07,transformer,6.333278739538568,131072.0,True,False,False,apache-2.0,nvidia/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4,"['transformers', 'pytorch', 'llama', 'text-generation', 'dataset:datajuicer/redpajama-wiki-refined-by-data-juicer', 'dataset:datajuicer/redpajama-arxiv-refined-by-data-juicer', 'dataset:datajuicer/redpajama-c4-refined-by-data-juicer', 'dataset:datajuicer/redpajama-book-refined-by-data-juicer', 'dataset:datajuicer/redpajama-cc-2019-30-refined-by-data-juicer', 'dataset:datajuicer/redpajama-cc-2020-05-refined-by-data-juicer', 'dataset:datajuicer/redpajama-cc-2021-04-refined-by-data-juicer', 'dataset:datajuicer/redpajama-cc-2022-05-refined-by-data-juicer', 'dataset:datajuicer/redpajama-cc-2023-06-refined-by-data-juicer', 'dataset:datajuicer/redpajama-pile-stackexchange-refined-by-data-juicer', 'dataset:datajuicer/redpajama-stack-code-refined-by-data-juicer', 'dataset:datajuicer/the-pile-nih-refined-by-data-juicer', 'dataset:datajuicer/the-pile-europarl-refined-by-data-juicer', 'dataset:datajuicer/the-pile-philpaper-refined-by-data-juicer', 'dataset:datajuicer/the-pile-pubmed-abstracts-refined-by-data-juicer', 'dataset:datajuicer/the-pile-pubmed-central-refined-by-data-juicer', 'dataset:datajuicer/the-pile-freelaw-refined-by-data-juicer', 'dataset:datajuicer/the-pile-hackernews-refined-by-data-juicer', 'dataset:datajuicer/the-pile-uspto-refined-by-data-juicer', 'license:apache-2.0', 'text-generation-inference', 'endpoints_compatible', 'deploy:azure', 'region:us']",False,xxlarge,very_long,608,big_tech,False,False
GPTCache/paraphrase-albert-small-v2,naver/splade-v3,cambridgeltl,Qwen,2024-03-31 16:37:59,transformer,7.0247210290828,131072.0,True,False,False,llama3.2,nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16,"['transformers.js', 'onnx', 'bert', 'feature-extraction', 'base_model:sentence-transformers/all-MiniLM-L6-v2', 'base_model:quantized:sentence-transformers/all-MiniLM-L6-v2', 'license:apache-2.0', 'region:us']",False,xxlarge,very_long,679,big_tech,True,False
Qwen/Qwen2.5-14B-Instruct,BAAI/bge-base-zh-v1.5,princeton-nlp,Qwen,2024-03-13 15:10:07,transformer,0.5200477284549645,131072.0,True,False,False,other,Qwen/Qwen3-14B,"['transformers', 'pytorch', 'tf', 'jax', 'gpt2', 'text-generation', 'text-generation-inference', 'endpoints_compatible', 'region:us']",False,small,very_long,830,startup_or_community,True,False
BAAI/bge-multilingual-gemma2,Qwen/Qwen3-14B,meta-llama,Llama,2023-12-11 13:18:44,transformer,30.336410358642627,131072.0,True,False,False,apache-2.0,naver/splade-cocondenser-ensembledistil,"['transformers', 'safetensors', 'qwen3_next', 'text-generation', 'conversational', 'license:apache-2.0', 'eval-results', 'endpoints_compatible', 'deploy:azure', 'region:us']",False,xxlarge,very_long,564,startup_or_community,False,False
jinaai/jina-embeddings-v3,nvidia/Gemma-4-26B-A4B-NVFP4,Qwen,Qwen,2022-05-09 13:18:41,transformer,0.5,131072.0,True,False,False,llama3.2,facebook/hubert-base-ls960,"['transformers', 'pytorch', 'safetensors', 'gpt_neox', 'text-generation', 'causal-lm', 'pythia', 'en', 'dataset:EleutherAI/pile', 'license:apache-2.0', 'text-generation-inference', 'endpoints_compatible', 'region:us', 'deploy:azure']",False,xxlarge,very_long,333,startup_or_community,False,False
nreimers/TinyBERT_L-4_H-312_v2,allenai/specter2_base,BAAI,Qwen,2024-05-18 04:50:56,transformer,13.422401632600026,131072.0,True,False,False,apache-2.0,openai-community/gpt2-large,"['transformers', 'safetensors', 'glm_moe_dsa', 'text-generation', 'conversational', 'en', 'zh', 'license:mit', 'endpoints_compatible', 'fp8', 'region:us']",False,small,very_long,295,startup_or_community,False,False
Qwen/Qwen3-14B-AWQ,Qwen/Qwen3Guard-Gen-0.6B,Qwen,Qwen,2025-04-28 12:26:36,transformer,7.734037804546067,131072.0,True,False,False,apache-2.0,deepseek-ai/DeepSeek-V3,"['sentence-transformers', 'pytorch', 'onnx', 'safetensors', 'bert', 'fill-mask', 'feature-extraction', 'sentence-similarity', 'mteb', 'transformers', 'transformers.js', 'custom_code', 'de', 'en', 'license:apache-2.0', 'model-index', 'text-embeddings-inference', 'region:eu']",False,large,very_long,671,startup_or_community,False,False
