id,name,org,family,release_date,architecture,param_count_b,context_length,is_open_source,is_multimodal,supports_function_calling,license,hf_model_id,tags,is_multimodal_or
Qwen/Qwen3-32B,TheBloke/TinyLlama-1.1B-Chat-v0.3-GPTQ,unsloth,Qwen,2022-03-02 23:29:05+00:00,transformer,6.370701089643121,131072.0,True,False,False,apache-2.0,BAAI/bge-small-en,"['transformers', 'safetensors', 'jina_embeddings_v5', 'feature-extraction', 'mteb', 'sentence-transformers', 'custom_code', 'multilingual', 'base_model:EuroBERT/EuroBERT-210m', 'base_model:finetune:EuroBERT/EuroBERT-210m', 'license:cc-by-nc-4.0', 'region:eu']",False
cambridgeltl/SapBERT-from-PubMedBERT-fulltext,unslothai/lambda,Qwen,Qwen,2024-07-17 07:51:35+00:00,transformer,6.583940574925427,131072.0,True,False,False,apache-2.0,Qwen/Qwen2.5-0.5B-Instruct,"['transformers', 'pytorch', 'tf', 'jax', 'tflite', 'rust', 'coreml', 'safetensors', 'gpt2', 'text-generation', 'exbert', 'en', 'dataset:openwebtext', 'license:apache-2.0', 'model-index', 'co2_eq_emissions', 'text-generation-inference', 'endpoints_compatible', 'region:us', 'deploy:azure']",False
voyageai/voyage-4-nano,Qwen/Qwen3-Embedding-4B,WhereIsAI,DeepSeek,2024-04-17 09:35:16+00:00,transformer,6.888802738187076,131072.0,True,False,False,cc-by-nc-sa-4.0,nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16,"['sentence-transformers', 'pytorch', 'safetensors', 'sentence-bert', 'feature-extraction', 'sentence-similarity', 'ja', 'license:cc-by-sa-4.0', 'endpoints_compatible', 'region:us', 'deploy:azure']",False
Qwen/Qwen3-4B-Instruct-2507,indobenchmark/indobert-base-p1,Qwen,Qwen,2024-07-07 17:02:11+00:00,transformer,7.635858548426369,131072.0,True,False,False,apache-2.0,nlpai-lab/KURE-v1,"['transformers', 'safetensors', 'deepseek_v32', 'text-generation', 'conversational', 'base_model:deepseek-ai/DeepSeek-V3.2-Exp-Base', 'base_model:finetune:deepseek-ai/DeepSeek-V3.2-Exp-Base', 'license:mit', 'eval-results', 'endpoints_compatible', 'fp8', 'region:us']",False
Qwen/Qwen3-1.7B,unslothai/lambda,ncbi,Qwen,2024-07-25 16:55:46+00:00,transformer,7.1571637698864805,131072.0,True,False,False,cc-by-sa-4.0,Qwen/Qwen2.5-32B-Instruct-AWQ,"['transformers', 'safetensors', 'llama', 'text-generation', 'facebook', 'meta', 'pytorch', 'llama-3', 'conversational', 'en', 'de', 'fr', 'it', 'pt', 'hi', 'es', 'th', 'license:llama3.2', 'text-generation-inference', 'endpoints_compatible', 'region:us']",False
google/t5gemma-s-s-prefixlm,Qwen/Qwen3-0.6B-FP8,apple,Llama,2022-03-02 23:29:05+00:00,transformer,0.5,131072.0,True,False,False,apache-2.0,Qwen/Qwen2-0.5B-Instruct,"['transformers', 'safetensors', 'granitemoe', 'text-generation', 'license:apache-2.0', 'model-index', 'region:us']",False
Qwen/Qwen3-Embedding-0.6B,unsloth/Qwen3-Coder-Next-GGUF,nvidia,Qwen,2024-09-18 15:19:20+00:00,transformer,6.597513915200567,131072.0,True,False,False,apache-2.0,WhereIsAI/UAE-Large-V1,"['transformers', 'safetensors', 'deepseek_v3', 'text-generation', 'conversational', 'custom_code', 'license:mit', 'eval-results', 'text-generation-inference', 'endpoints_compatible', 'fp8', 'region:us']",False
meta-llama/Meta-Llama-3-8B,unslothai/vram-96,BAAI,Qwen,2024-07-07 17:02:11+00:00,transformer,29.54064985260932,131072.0,True,False,False,cc-by-nc-4.0,meta-llama/Llama-3.2-3B-Instruct,"['sentence-transformers', 'onnx', 'safetensors', 'openvino', 'gguf', 'bert', 'feature-extraction', 'mteb', 'transformers.js', 'transformers', 'en', 'license:apache-2.0', 'model-index', 'text-embeddings-inference', 'endpoints_compatible', 'region:us']",False
dphn/dolphin-2.9.1-yi-1.5-34b,Qwen/Qwen2.5-1.5B-Instruct-AWQ,nlpai-lab,Qwen,2023-09-12 05:22:11+00:00,transformer,6.94159670767979,131072.0,True,False,False,other,ai-forever/ru-en-RoSBERTa,"['transformers', 'safetensors', 'llama', 'text-generation', 'facebook', 'meta', 'pytorch', 'llama-3', 'en', 'de', 'fr', 'it', 'pt', 'hi', 'es', 'th', 'license:llama3.2', 'text-generation-inference', 'endpoints_compatible', 'region:us']",False
cambridgeltl/SapBERT-from-PubMedBERT-fulltext,openai-community/gpt2,Qwen,Qwen,2023-09-12 05:20:55+00:00,transformer,32.322071160858144,131072.0,True,False,False,mit,binedge/Qwen3-Embedding-0.6B-FP8,"['safetensors', 'llama', 'llama-3', 'neuralmagic', 'llmcompressor', 'text-generation', 'conversational', 'en', 'de', 'fr', 'it', 'pt', 'hi', 'es', 'th', 'base_model:meta-llama/Llama-3.2-1B-Instruct', 'base_model:quantized:meta-llama/Llama-3.2-1B-Instruct', 'license:llama3.2', 'compressed-tensors', 'region:us']",False
Qwen/Qwen2-0.5B-Instruct,nvidia/llama-nemotron-embed-1b-v2,deepseek-ai,Qwen,2024-09-15 12:15:39+00:00,transformer,1.316294514540326,131072.0,True,False,False,mit,distilbert/distilgpt2,"['transformers', 'pytorch', 'safetensors', 'bert', 'feature-extraction', 'license:other', 'text-embeddings-inference', 'endpoints_compatible', 'region:us', 'deploy:azure']",False
Qwen/Qwen2.5-72B-Instruct-AWQ,Qwen/Qwen3-Coder-30B-A3B-Instruct,Xenova,Qwen,2023-09-20 13:03:50+00:00,transformer,5.656778947549611,131072.0,True,False,False,mit,Qwen/Qwen2.5-3B-Instruct,"['transformers', 'safetensors', 'llama', 'feature-extraction', 'endpoints_compatible', 'region:us']",False
Qwen/Qwen3-Embedding-4B,prithivida/Splade_PP_en_v2,deepseek-ai,Phi,2024-07-29 08:38:09+00:00,transformer,7.8046725646938775,131072.0,True,False,False,apache-2.0,Qwen/Qwen2.5-7B-Instruct,"['sentence-transformers', 'pytorch', 'onnx', 'safetensors', 'bert', 'fill-mask', 'feature-extraction', 'sentence-similarity', 'mteb', 'transformers', 'transformers.js', 'custom_code', 'en', 'dataset:allenai/c4', 'license:apache-2.0', 'text-embeddings-inference', 'region:eu']",False
h2oai/h2ovl-mississippi-2b,BAAI/bge-small-en,nreimers,Qwen,2022-03-23 05:47:38+00:00,transformer,7.191021140689207,131072.0,True,False,False,apache-2.0,Qwen/Qwen3Guard-Gen-0.6B,"['transformers', 'safetensors', 'gpt_oss', 'text-generation', 'vllm', 'conversational', 'license:apache-2.0', 'eval-results', 'endpoints_compatible', '8-bit', 'mxfp4', 'deploy:azure', 'region:us']",False
unslothai/vram-16,Qwen/Qwen3-4B,meta-llama,Qwen,2024-06-03 09:08:12+00:00,transformer,8.047139800669187,131072.0,True,False,False,apache-2.0,allegro/herbert-base-cased,"['transformers', 'safetensors', 'llama', 'text-generation', 'facebook', 'meta', 'pytorch', 'llama-3', 'en', 'de', 'fr', 'it', 'pt', 'hi', 'es', 'th', 'license:llama3.1', 'text-generation-inference', 'endpoints_compatible', 'region:us']",False
BAAI/bge-base-en,YituTech/conv-bert-base,unsloth,Qwen,2022-03-02 23:29:05+00:00,transformer,7.335953038216108,131072.0,True,False,False,apache-2.0,intfloat/e5-mistral-7b-instruct,"['safetensors', 'gemma3_text', 'telecom', 'telecommunications', 'gsma', 'fine-tuned', 'feature-extraction', 'en', 'license:apache-2.0', 'region:us']",False
deepseek-ai/DeepSeek-V3.2,arkohut/jina-embeddings-v2-base-en,mixedbread-ai,Qwen,2026-02-03 13:10:01+00:00,transformer,7.832945040484957,131072.0,True,False,False,apache-2.0,mistralai/Mistral-7B-Instruct-v0.2,"['transformers', 'safetensors', 'qwen2', 'text-generation', 'chat', 'conversational', 'en', 'base_model:Qwen/Qwen2.5-3B', 'base_model:finetune:Qwen/Qwen2.5-3B', 'license:other', 'text-generation-inference', 'endpoints_compatible', 'deploy:azure', 'region:us']",False
ibm-research/MoLFormer-XL-both-10pct,WhereIsAI/UAE-Large-V1,Qwen,Qwen,2026-01-30 15:08:18+00:00,transformer,1.3528543563032946,131072.0,True,False,False,apache-2.0,opensearch-project/opensearch-neural-sparse-encoding-doc-v2-distill,"['sentence-transformers', 'pytorch', 'safetensors', 'mistral', 'feature-extraction', 'mteb', 'transformers', 'en', 'license:mit', 'model-index', 'eval-results', 'text-embeddings-inference', 'endpoints_compatible', 'region:us', 'deploy:azure']",False
Qwen/Qwen2.5-72B-Instruct,jinaai/jina-embeddings-v2-base-code,princeton-nlp,Qwen,2024-04-12 21:52:12+00:00,transformer,8.018168248583109,131072.0,True,False,False,mit,BAAI/bge-large-en,"['transformers', 'safetensors', 'deepseek_v4', 'text-generation', 'conversational', 'license:mit', 'eval-results', 'endpoints_compatible', '8-bit', 'fp8', 'region:us']",False
jinaai/jina-embeddings-v2-base-code,deepseek-ai/DeepSeek-R1,IAMJB,Qwen,2026-03-02 07:11:05+00:00,transformer,7.394985026059443,131072.0,True,False,False,apache-2.0,ibm-research/MoLFormer-XL-both-10pct,"['transformers', 'safetensors', 'qwen2', 'text-generation', 'chat', 'conversational', 'en', 'license:apache-2.0', 'text-generation-inference', 'endpoints_compatible', 'deploy:azure', 'region:us']",False
microsoft/harrier-oss-v1-270m,Qwen/Qwen3-8B,ragavsachdeva,Qwen,2022-03-02 23:29:05+00:00,transformer,6.925945411071647,131072.0,True,False,False,apache-2.0,deepseek-ai/DeepSeek-R1-0528,"['sentence-transformers', 'pytorch', 'bert', 'splade', 'sparse-encoder', 'sparse', 'feature-extraction', 'en', 'license:cc-by-nc-sa-4.0', 'text-embeddings-inference', 'endpoints_compatible', 'region:us']",False
unslothai/lambda,meta-llama/Llama-3.2-3B-Instruct,Xenova,Llama,2022-03-02 23:29:04+00:00,transformer,8.718672272222067,131072.0,True,False,False,cc-by-nc-sa-4.0,unslothai/vram-48,"['transformers', 'pytorch', 'clap', 'feature-extraction', 'license:apache-2.0', 'endpoints_compatible', 'deploy:azure', 'region:us']",False
Qwen/Qwen2.5-32B-Instruct-AWQ,relik-ie/encoder-e5-small-v2-wikipedia-relations,unslothai,Qwen,2024-09-05 11:56:46+00:00,transformer,7.672390470577773,131072.0,True,False,False,mit,meta-llama/Llama-3.2-3B-Instruct,"['transformers', 'safetensors', 'llama', 'feature-extraction', 'endpoints_compatible', 'region:us']",False
meta-llama/Llama-3.2-1B-Instruct,unslothai/other,Qwen,Qwen,2026-04-22 06:04:45+00:00,transformer,7.43393045302902,131072.0,True,False,False,apache-2.0,mixedbread-ai/deepset-mxbai-embed-de-large-v1,"['transformers', 'safetensors', 'llama', 'text-generation', 'facebook', 'meta', 'pytorch', 'llama-3', 'conversational', 'en', 'de', 'fr', 'it', 'pt', 'hi', 'es', 'th', 'license:llama3.2', 'text-generation-inference', 'endpoints_compatible', 'region:us']",False
binedge/Qwen3-Embedding-0.6B-FP8,HuggingFaceTB/SmolLM2-135M-Instruct,Qwen,Qwen,2023-10-30 10:08:31+00:00,transformer,6.0347141803978275,131072.0,True,False,False,apache-2.0,Qwen/Qwen3-8B-AWQ,"['sentence-transformers', 'safetensors', 'bert', 'feature-extraction', 'sentence-similarity', 'mteb', 'custom_code', 'en', 'dataset:allenai/c4', 'license:apache-2.0', 'model-index', 'text-embeddings-inference', 'region:us']",False
google/gemma-3-270m,unslothai/aws,Xenova,Qwen,2025-12-04 03:37:11+00:00,transformer,31.02563600163985,131072.0,True,False,False,apache-2.0,zeroentropy/zembed-1-embedding,"['transformers', 'safetensors', 'qwen3', 'text-generation', 'conversational', 'base_model:Qwen/Qwen3-14B', 'base_model:quantized:Qwen/Qwen3-14B', 'license:apache-2.0', 'text-generation-inference', 'endpoints_compatible', '4-bit', 'awq', 'region:us']",False
jinaai/jina-embeddings-v2-small-en,google/t5gemma-s-s-prefixlm,jinaai,Qwen,2026-03-30 08:00:39+00:00,transformer,0.8213845697219343,131072.0,True,False,False,apache-2.0,Qwen/Qwen3-32B-AWQ,"['transformers', 'pytorch', 'tf', 'jax', 'tflite', 'rust', 'coreml', 'safetensors', 'gpt2', 'text-generation', 'exbert', 'en', 'dataset:openwebtext', 'license:apache-2.0', 'model-index', 'co2_eq_emissions', 'text-generation-inference', 'endpoints_compatible', 'region:us', 'deploy:azure']",False
Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,h2oai/h2ovl-mississippi-2b,nreimers,DeepSeek,2024-09-15 12:17:40+00:00,transformer,7.110059596156687,131072.0,True,False,False,apache-2.0,ibm-research/PowerMoE-3b,"['transformers', 'safetensors', 'qwen3_moe', 'text-generation', 'conversational', 'license:apache-2.0', 'endpoints_compatible', 'fp8', 'deploy:azure', 'region:us']",False
ricdomolm/mini-coder-1.7b,Xenova/multilingual-e5-small,Qwen,Qwen,2024-07-07 17:01:10+00:00,transformer,6.535531025499327,131072.0,True,False,False,apache-2.0,BAAI/bge-base-zh-v1.5,"['transformers', 'safetensors', 'qwen2', 'text-generation', 'chat', 'conversational', 'en', 'base_model:Qwen/Qwen2.5-72B', 'base_model:finetune:Qwen/Qwen2.5-72B', 'license:other', 'text-generation-inference', 'endpoints_compatible', 'deploy:azure', 'region:us']",False
BAAI/bge-small-zh-v1.5,hmellor/tiny-random-LlamaForCausalLM,Qwen,Qwen,2023-12-09 09:42:17+00:00,transformer,7.106627070298684,131072.0,True,False,False,mit,datajuicer/LLaMA-1B-dj-refine-150B,"['transformers', 'pytorch', 'tf', 'jax', 'tflite', 'rust', 'coreml', 'safetensors', 'gpt2', 'text-generation', 'exbert', 'en', 'dataset:openwebtext', 'license:apache-2.0', 'model-index', 'co2_eq_emissions', 'text-generation-inference', 'endpoints_compatible', 'region:us', 'deploy:azure']",False
ai-forever/FRIDA,RedHatAI/Llama-3.2-1B-Instruct-FP8,h2oai,Qwen,2024-09-05 11:56:46+00:00,transformer,8.201499443555818,131072.0,True,False,False,apache-2.0,HuggingFaceTB/SmolLM2-135M-Instruct,"['transformers', 'safetensors', 'qwen2', 'text-generation', 'chat', 'conversational', 'en', 'base_model:Qwen/Qwen2.5-14B', 'base_model:finetune:Qwen/Qwen2.5-14B', 'license:apache-2.0', 'text-generation-inference', 'endpoints_compatible', 'deploy:azure', 'region:us']",False
BAAI/bge-reranker-large,farbodtavakkoli/OTel-Embedding-300M,ragavsachdeva,Qwen,2024-10-15 18:15:29+00:00,transformer,1.5259420392983505,131072.0,True,False,False,apache-2.0,Qwen/Qwen2.5-72B-Instruct-AWQ,"['transformers', 'safetensors', 'qwen2', 'text-generation', 'chat', 'conversational', 'en', 'base_model:Qwen/Qwen2.5-3B', 'base_model:finetune:Qwen/Qwen2.5-3B', 'license:other', 'text-generation-inference', 'endpoints_compatible', 'deploy:azure', 'region:us']",False
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16,intfloat/multilingual-e5-large-instruct,BAAI,Qwen,2024-10-31 13:41:10+00:00,transformer,69.13704025447393,131072.0,True,False,False,apache-2.0,Qwen/Qwen2.5-14B-Instruct,"['transformers', 'pytorch', 'jax', 'safetensors', 'bert', 'feature-extraction', 'endpoints_compatible', 'region:us']",False
google/t5gemma-s-s-prefixlm,apple/OpenELM-1_1B-Instruct,WhereIsAI,Qwen,2025-07-17 20:41:53+00:00,transformer,6.915664407169024,131072.0,True,False,False,mit,Qwen/Qwen2.5-32B-Instruct-AWQ,"['transformers', 'safetensors', 'kimi_k2', 'text-generation', 'conversational', 'custom_code', 'license:other', 'eval-results', 'endpoints_compatible', 'fp8', 'region:us']",False
jinaai/jina-embeddings-v2-base-code,jinaai/jina-embeddings-v2-small-en,Qwen,Qwen,2023-09-20 13:03:50+00:00,transformer,6.391193261455974,131072.0,True,False,False,apache-2.0,nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-FP8,"['sentence-transformers', 'safetensors', 'qwen3', 'text-generation', 'transformers', 'feature-extraction', 'custom_code', 'multilingual', 'license:apache-2.0', 'text-embeddings-inference', 'endpoints_compatible', 'region:us']",False
mistralai/Mistral-7B-Instruct-v0.2,kyutai/mimi,TheBloke,Qwen,2024-12-18 15:03:47+00:00,transformer,1.4067774531524622,131072.0,True,False,False,mit,sentence-transformers/distilbert-base-nli-mean-tokens,"['transformers.js', 'onnx', 'bert', 'feature-extraction', 'base_model:sentence-transformers/all-MiniLM-L6-v2', 'base_model:quantized:sentence-transformers/all-MiniLM-L6-v2', 'license:apache-2.0', 'region:us']",False
jinaai/jina-embeddings-v5-text-nano,Xenova/bge-base-en-v1.5,nvidia,Qwen,2022-03-02 23:29:05+00:00,transformer,7.68717703110321,131072.0,True,False,False,mit,BAAI/bge-small-en,"['transformers', 'safetensors', 'qwen3', 'text-generation', 'conversational', 'base_model:Qwen/Qwen3-14B', 'base_model:quantized:Qwen/Qwen3-14B', 'license:apache-2.0', 'text-generation-inference', 'endpoints_compatible', '4-bit', 'awq', 'region:us']",False
ibm-granite/granite-embedding-small-english-r2,trl-internal-testing/tiny-Qwen2ForCausalLM-2.5,Qwen,Qwen,2025-05-03 03:20:49+00:00,transformer,6.638750362602529,131072.0,True,False,False,other,prithivida/Splade_PP_en_v2,"['transformers', 'safetensors', 'relik-reader', 'feature-extraction', 'custom_code', 'en', 'region:us']",False
HuggingFaceTB/SmolLM2-135M-Instruct,meta-llama/Llama-3.2-1B-Instruct,mesolitica,Qwen,2026-05-01 01:26:06+00:00,transformer,2.0507246072742675,131072.0,True,False,False,apache-2.0,meta-llama/Meta-Llama-3-8B,"['sentence-transformers', 'onnx', 'safetensors', 'openvino', 'bert', 'feature-extraction', 'mteb', 'sentence_embedding', 'feature_extraction', 'transformers', 'transformers.js', 'en', 'license:mit', 'model-index', 'text-embeddings-inference', 'endpoints_compatible', 'region:us', 'deploy:azure']",False
Xenova/bge-small-en-v1.5,RedHatAI/Llama-3.2-1B-Instruct-FP8-dynamic,google,Qwen,2022-03-02 23:29:05+00:00,transformer,6.903453085111503,131072.0,True,False,False,mit,zai-org/GLM-5.1-FP8,"['sentence-transformers', 'pytorch', 'safetensors', 'distilbert', 'fill-mask', 'learned sparse', 'opensearch', 'transformers', 'retrieval', 'passage-retrieval', 'document-expansion', 'bag-of-words', 'sparse-encoder', 'sparse', 'asymmetric', 'inference-free', 'splade', 'feature-extraction', 'en', 'license:apache-2.0', 'text-embeddings-inference', 'endpoints_compatible', 'region:us']",False
ai-forever/FRIDA,naver/splade-v3,BAAI,Qwen,2024-09-05 11:56:46+00:00,transformer,6.576005069639169,131072.0,True,False,False,apache-2.0,facebook/opt-125m,"['safetensors', 'llama', 'llama-3', 'neuralmagic', 'llmcompressor', 'text-generation', 'conversational', 'en', 'de', 'fr', 'it', 'pt', 'hi', 'es', 'th', 'base_model:meta-llama/Llama-3.2-1B-Instruct', 'base_model:quantized:meta-llama/Llama-3.2-1B-Instruct', 'license:llama3.2', 'compressed-tensors', 'region:us']",False
zai-org/GLM-5-FP8,mistralai/Mistral-7B-Instruct-v0.2,Qwen,Qwen,2025-04-27 03:43:05+00:00,transformer,4.784419419795675,131072.0,True,False,False,llama3.2,Qwen/Qwen3-0.6B-FP8,"['transformers', 'safetensors', 'xlm-roberta', 'feature-extraction', 'de', 'dataset:deutsche-telekom/ger-backtrans-paraphrase', 'dataset:paws-x', 'dataset:stsb_multi_mt', 'license:mit', 'model-index', 'text-embeddings-inference', 'endpoints_compatible', 'deploy:azure', 'region:us']",False
Qwen/Qwen2.5-7B-Instruct-AWQ,BAAI/bge-base-en-v1.5,h2oai,Qwen,2023-10-03 11:01:00+00:00,transformer,8.552689748317498,131072.0,True,False,False,apache-2.0,Qwen/Qwen3-14B,"['transformers', 'safetensors', 'gemma3_text', 'text-generation', 'conversational', 'base_model:google/gemma-3-1b-pt', 'base_model:finetune:google/gemma-3-1b-pt', 'license:gemma', 'text-generation-inference', 'endpoints_compatible', 'region:us']",False
jinaai/jina-embeddings-v3,deepseek-ai/DeepSeek-V4-Pro,zeroentropy,Qwen,2022-03-02 23:29:05+00:00,transformer,7.823450811898797,131072.0,True,False,False,cc-by-nc-sa-4.0,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,"['sentence-transformers', 'pytorch', 'onnx', 'safetensors', 'bert', 'feature-extraction', 'sentence-similarity', 'transformers', 'mteb', 'en', 'license:mit', 'model-index', 'eval-results', 'text-embeddings-inference', 'endpoints_compatible', 'region:us', 'deploy:azure']",False
Xenova/paraphrase-multilingual-MiniLM-L12-v2,Qwen/Qwen2.5-7B-Instruct,Qwen,Qwen,2022-03-02 23:29:05+00:00,transformer,6.715398811624182,131072.0,True,False,False,apache-2.0,opensearch-project/opensearch-neural-sparse-encoding-doc-v2-distill,"['transformers.js', 'onnx', 'bert', 'feature-extraction', 'base_model:BAAI/bge-small-en-v1.5', 'base_model:quantized:BAAI/bge-small-en-v1.5', 'region:us']",False
Qwen/Qwen3-8B-AWQ,sonoisa/sentence-bert-base-ja-mean-tokens,descript,Qwen,2025-09-23 11:35:17+00:00,transformer,7.014233094877363,131072.0,True,False,False,apache-2.0,cambridgeltl/SapBERT-UMLS-2020AB-all-lang-from-XLMR,"['transformers', 'safetensors', 'qwen2', 'text-generation', 'chat', 'conversational', 'en', 'base_model:Qwen/Qwen2-0.5B', 'base_model:finetune:Qwen/Qwen2-0.5B', 'license:apache-2.0', 'text-generation-inference', 'endpoints_compatible', 'deploy:azure', 'region:us']",False
ntu-spml/distilhubert,ntu-spml/distilhubert,nvidia,Qwen,2026-04-22 06:04:20+00:00,transformer,6.113862404387512,131072.0,True,False,False,apache-2.0,Xenova/bge-small-en-v1.5,"['transformers', 'pytorch', 'safetensors', 'gpt_neox', 'text-generation', 'causal-lm', 'pythia', 'en', 'dataset:EleutherAI/the_pile_deduplicated', 'license:apache-2.0', 'text-generation-inference', 'endpoints_compatible', 'region:us', 'deploy:azure']",False
jinaai/jina-embeddings-v5-text-small,unsloth/Qwen3-Coder-Next-GGUF,WhereIsAI,Qwen,2022-05-09 13:18:41+00:00,transformer,8.28249751917759,131072.0,True,False,False,apache-2.0,jinaai/jina-embeddings-v2-base-code,"['transformers', 'pytorch', 'safetensors', 'mistral', 'text-generation', 'pretrained', 'mistral-common', 'en', 'license:apache-2.0', 'text-generation-inference', 'region:us']",False
BAAI/bge-base-zh-v1.5,jinaai/jina-embeddings-v3,IAMJB,Qwen,2023-09-11 15:04:22+00:00,transformer,8.434944398079647,131072.0,True,False,False,apache-2.0,unslothai/aws,"['transformers', 'safetensors', 't5gemma', 'text2text-generation', 'base_model:google/t5gemma-s-s-prefixlm', 'base_model:finetune:google/t5gemma-s-s-prefixlm', 'license:gemma', 'endpoints_compatible', 'region:us']",False
